,Unnamed: 0,Unnamed: 0.1,sys1,sys,sim,gamma_bcc,gamma_fcc,rho_gm3
2042,62540,62540,Al1Cr1Mn1Cu1Zn1Tc1,AlCrMnCuZnTc,0.6214,1.184025280966294,1.0724231072847854,7.295946343191228
2043,62541,62541,Al1Cr1Mn1Cu1Zn1Ru1,AlCrMnCuZnRu,0.7071,1.1873717985664924,1.0342945897410298,7.412188892957054
2044,62543,62543,Al1Cr1Mn1Cu1Zn1Pd1,AlCrMnCuZnPd,0.7057,1.080980780735754,0.9552383430886728,7.42099751544794
2045,62544,62544,Al1Cr1Mn1Cu1Zn1Ag1,AlCrMnCuZnAg,0.7306,1.156883051700352,1.0524216256889416,7.239745962070587
2049,62593,62593,Al1Cr1Mn1Cu1Nb1Mo1,AlCrMnCuNbMo,0.7583,1.241701923178542,0.977544070918774,7.439728370951275
2050,62594,62594,Al1Cr1Mn1Cu1Nb1Tc1,AlCrMnCuNbTc,0.6114,1.225712309124639,1.00387628032766,7.5935333990106
2051,62595,62595,Al1Cr1Mn1Cu1Nb1Ru1,AlCrMnCuNbRu,0.6865,1.2035651350154983,1.065717138217248,7.708033043606166
2052,62597,62597,Al1Cr1Mn1Cu1Nb1Pd1,AlCrMnCuNbPd,0.6818,1.2008443870554029,0.974772193399804,7.712742219859482
2053,62598,62598,Al1Cr1Mn1Cu1Nb1Ag1,AlCrMnCuNbAg,0.705,1.2548428454602227,1.0553429041419828,7.5292960999544425
2082,62783,62783,Al1Cr1Mn1Zn1Nb1Mo1,AlCrMnZnNbMo,0.7469,1.131266290541336,0.9058746726217968,7.191395374732141
2083,62784,62784,Al1Cr1Mn1Zn1Nb1Tc1,AlCrMnZnNbTc,0.6004,1.0627464403573306,0.8583588744142209,7.3356220337032845
2084,62785,62785,Al1Cr1Mn1Zn1Nb1Ru1,AlCrMnZnNbRu,0.6686,1.1319686522575314,1.02609063108527,7.443918193568983
2085,62787,62787,Al1Cr1Mn1Zn1Nb1Pd1,AlCrMnZnNbPd,0.6619,1.0856922028935674,0.8927863207012707,7.451718756486485
2086,62788,62788,Al1Cr1Mn1Zn1Nb1Ag1,AlCrMnZnNbAg,0.6836,1.0620127721487316,0.8854029707457237,7.281980675175438
2090,62800,62800,Al1Cr1Mn1Zn1Mo1Tc1,AlCrMnZnMoTc,0.6105,1.0937858840461296,0.9134036875972696,7.608443295757576
2091,62801,62801,Al1Cr1Mn1Zn1Mo1Ru1,AlCrMnZnMoRu,0.6898,1.183651270872701,0.9816278525159252,7.721838436338026
2092,62803,62803,Al1Cr1Mn1Zn1Mo1Pd1,AlCrMnZnMoPd,0.6828,1.0608552441387389,0.8846709499630877,7.72632253506373
2093,62804,62804,Al1Cr1Mn1Zn1Mo1Ag1,AlCrMnZnMoAg,0.7,1.1130837071131674,0.958159104100244,7.544370313145433
2179,64076,64076,Al1Cr1Fe1Co1Ni1Cu1,AlCrFeCoNiCu,0.8055,1.0012076266847645,0.8856617844975587,7.069435145229108
2180,64077,64077,Al1Cr1Fe1Co1Ni1Zn1,AlCrFeCoNiZn,0.7853,1.0982723461764257,1.0089465139635878,6.798924327010307
2181,64080,64080,Al1Cr1Fe1Co1Ni1Nb1,AlCrFeCoNiNb,0.7697,1.2112049308934152,1.034376199935633,7.130476599203979
2182,64081,64081,Al1Cr1Fe1Co1Ni1Mo1,AlCrFeCoNiMo,0.7915,1.0446657719480776,0.8755022802081491,7.424381614582798
2183,64082,64082,Al1Cr1Fe1Co1Ni1Tc1,AlCrFeCoNiTc,0.6356,1.1579254802441423,1.0492947237893058,7.594591746422976
2184,64083,64083,Al1Cr1Fe1Co1Ni1Ru1,AlCrFeCoNiRu,0.7383,1.0585728361121476,0.9177341019201696,7.7216043128421035
2185,64085,64085,Al1Cr1Fe1Co1Ni1Pd1,AlCrFeCoNiPd,0.7345,1.0324051425446492,0.9001748793951753,7.726626819403371
2186,64086,64086,Al1Cr1Fe1Co1Ni1Ag1,AlCrFeCoNiAg,0.7335,1.2104727190089497,1.1083188431709807,7.523609305358489
2188,64098,64098,Al1Cr1Fe1Co1Cu1Zn1,AlCrFeCoCuZn,0.7832,1.0108217305876543,0.9212853819672244,6.823590366573248
2189,64101,64101,Al1Cr1Fe1Co1Cu1Nb1,AlCrFeCoCuNb,0.7609999999999999,1.108976767642578,0.933073756816964,7.150622811512913
2190,64103,64103,Al1Cr1Fe1Co1Cu1Tc1,AlCrFeCoCuTc,0.6282,1.0765941502376168,0.9669032098017329,7.610336048722579
2191,64107,64107,Al1Cr1Fe1Co1Cu1Ag1,AlCrFeCoCuAg,0.7352,1.1122644546830418,1.0100969509793851,7.539580295721391
2193,64121,64121,Al1Cr1Fe1Co1Zn1Nb1,AlCrFeCoZnNb,0.7423,1.0867927344200243,0.9417496336529936,6.899528625454543
2194,64122,64122,Al1Cr1Fe1Co1Zn1Mo1,AlCrFeCoZnMo,0.7644,1.0107434459872628,0.8752466272671664,7.171035082433089
2195,64123,64123,Al1Cr1Fe1Co1Zn1Tc1,AlCrFeCoZnTc,0.6135,1.0780426823687337,0.9871998946365794,7.32812711713226
2196,64124,64124,Al1Cr1Fe1Co1Zn1Ru1,AlCrFeCoZnRu,0.705,1.067401317942632,0.9584269018394622,7.446347245031131
2197,64127,64127,Al1Cr1Fe1Co1Zn1Ag1,AlCrFeCoZnAg,0.7101,1.0851153236927005,1.0076022574217167,7.270008302816229
2201,64176,64176,Al1Cr1Fe1Co1Nb1Mo1,AlCrFeCoNbMo,0.7588,1.1547712677175357,0.9483666414959452,7.472386759717645
2202,64177,64177,Al1Cr1Fe1Co1Nb1Tc1,AlCrFeCoNbTc,0.6115,1.141836879970254,0.9704173423181152,7.628904116798085
2203,64178,64178,Al1Cr1Fe1Co1Nb1Ru1,AlCrFeCoNbRu,0.6923,1.201459479043023,1.0148620783921152,7.7453125701083
2204,64180,64180,Al1Cr1Fe1Co1Nb1Pd1,AlCrFeCoNbPd,0.6846,1.1189608634505739,0.9410348022351086,7.749601835819476
2205,64181,64181,Al1Cr1Fe1Co1Nb1Ag1,AlCrFeCoNbAg,0.6925,1.1873282705792831,1.0401610602818463,7.562592223741337
2233,64332,64332,Al1Cr1Fe1Ni1Cu1Nb1,AlCrFeNiCuNb,0.7771,1.0931788236223334,0.9202716210195908,7.15452678418719
2234,64334,64334,Al1Cr1Fe1Ni1Cu1Tc1,AlCrFeNiCuTc,0.6379,1.061352808622149,0.9540293698345252,7.615025634056847
2235,64338,64338,Al1Cr1Fe1Ni1Cu1Ag1,AlCrFeNiCuAg,0.7531,1.0970881648216508,0.9964058741879558,7.544012404433374
2237,64352,64352,Al1Cr1Fe1Ni1Zn1Nb1,AlCrFeNiZnNb,0.7556,1.0722858224734964,0.9297923018067246,6.902978899243497
2238,64354,64354,Al1Cr1Fe1Ni1Zn1Tc1,AlCrFeNiZnTc,0.6204,1.0637571185218628,0.9750263522336023,7.3322700999504935
2239,64355,64355,Al1Cr1Fe1Ni1Zn1Ru1,AlCrFeNiZnRu,0.7127,1.052098433069842,0.945092479636124,7.450668629376557
2240,64358,64358,Al1Cr1Fe1Ni1Zn1Ag1,AlCrFeNiZnAg,0.7252,1.0712919559642593,0.9949453142049728,7.273938304372758
2243,64407,64407,Al1Cr1Fe1Ni1Nb1Mo1,AlCrFeNiNbMo,0.7713,1.1383157687722616,0.9350448011290964,7.4764995862897505
2244,64408,64408,Al1Cr1Fe1Ni1Nb1Tc1,AlCrFeNiNbTc,0.6186,1.1263820680263807,0.9580796714120736,7.6332681205263135
2245,64409,64409,Al1Cr1Fe1Ni1Nb1Ru1,AlCrFeNiNbRu,0.7002,1.1839010635481686,1.0001950913738809,7.749848371999999
2246,64411,64411,Al1Cr1Fe1Ni1Nb1Pd1,AlCrFeNiNbPd,0.6962,1.1032345929921346,0.9281276108307532,7.754083411129606
2247,64412,64412,Al1Cr1Fe1Ni1Nb1Ag1,AlCrFeNiNbAg,0.7077,1.1717628630194683,1.0265208132145922,7.566733258682078
2275,64562,64562,Al1Cr1Fe1Cu1Zn1Nb1,AlCrFeCuZnNb,0.7598,1.1802899291662658,1.002970460379452,6.924530185684207
2276,64563,64563,Al1Cr1Fe1Cu1Zn1Mo1,AlCrFeCuZnMo,0.7777,1.1113775323413444,0.9476012224508512,7.194172771999998
2277,64564,64564,Al1Cr1Fe1Cu1Zn1Tc1,AlCrFeCuZnTc,0.6259,1.1931839467307157,1.0817466274755725,7.350094737772336
2278,64565,64565,Al1Cr1Fe1Cu1Zn1Ru1,AlCrFeCuZnRu,0.7138,1.1964124835045846,1.0671175063018459,7.46731122165228
2279,64567,64567,Al1Cr1Fe1Cu1Zn1Pd1,AlCrFeCuZnPd,0.7144,1.098134318583904,0.9742950697420732,7.475425061751824
2280,64568,64568,Al1Cr1Fe1Cu1Zn1Ag1,AlCrFeCuZnAg,0.7398,1.1853664274095228,1.0884465828847325,7.291772483167846
2286,64617,64617,Al1Cr1Fe1Cu1Nb1Mo1,AlCrFeCuNbMo,0.7655,1.2727349203483065,1.022923269405705,7.491959567319345
2287,64618,64618,Al1Cr1Fe1Cu1Nb1Tc1,AlCrFeCuNbTc,0.6174,1.2546178556232153,1.044185447120898,7.647296223384615
2288,64619,64619,Al1Cr1Fe1Cu1Nb1Ru1,AlCrFeCuNbRu,0.6946,1.331949424569255,1.1207590687240123,7.762726232133491
2289,64621,64621,Al1Cr1Fe1Cu1Nb1Pd1,AlCrFeCuNbPd,0.6919,1.2308997005999858,1.0157122797372111,7.7667497750117604
2290,64622,64622,Al1Cr1Fe1Cu1Nb1Ag1,AlCrFeCuNbAg,0.7157,1.2960783742812343,1.1137919998283503,7.580981039771165
2330,64807,64807,Al1Cr1Fe1Zn1Nb1Mo1,AlCrFeZnNbMo,0.7492,1.1951115738373463,0.9870081142026136,7.24052209502242
2331,64808,64808,Al1Cr1Fe1Zn1Nb1Tc1,AlCrFeZnNbTc,0.6014,1.1294835803590233,0.9424180912226116,7.386131636814562
2332,64809,64809,Al1Cr1Fe1Zn1Nb1Ru1,AlCrFeZnNbRu,0.6718,1.284102373126282,1.113142936916402,7.495271144054981
2333,64811,64811,Al1Cr1Fe1Zn1Nb1Pd1,AlCrFeZnNbPd,0.6671,1.149354274015988,0.9708598508815528,7.502467996334838
2334,64812,64812,Al1Cr1Fe1Zn1Nb1Ag1,AlCrFeZnNbAg,0.6893,1.142869676075823,0.9888493821543208,7.330640780572685
2339,64824,64824,Al1Cr1Fe1Zn1Mo1Tc1,AlCrFeZnMoTc,0.6136,1.1328292254367358,0.9643221565945028,7.661709368571428
2340,64825,64825,Al1Cr1Fe1Zn1Mo1Ru1,AlCrFeZnMoRu,0.6951,1.2157190770460498,1.0439188155345311,7.776016274481131
2341,64827,64827,Al1Cr1Fe1Zn1Mo1Pd1,AlCrFeZnMoPd,0.69,1.1017671365826356,0.9361716651766024,7.7798274746914995
2342,64828,64828,Al1Cr1Fe1Zn1Mo1Ag1,AlCrFeZnMoAg,0.7077,1.1658199210209232,1.027763165069482,7.595596739252547
2459,66100,66100,Al1Cr1Co1Ni1Cu1Zn1,AlCrCoNiCuZn,0.7908,1.0437745751313037,0.9579029832703482,6.963662213608245
2460,66103,66103,Al1Cr1Co1Ni1Cu1Nb1,AlCrCoNiCuNb,0.7713,1.1440940970881497,0.9700544199616712,7.289477345472636
2461,66105,66105,Al1Cr1Co1Ni1Cu1Tc1,AlCrCoNiCuTc,0.6326,1.1072529953807695,1.0024583615224305,7.7614802581723215
2463,66109,66109,Al1Cr1Co1Ni1Cu1Ag1,AlCrCoNiCuAg,0.7484,1.1481764245052777,1.0484970673340523,7.68441006007547
2465,66123,66123,Al1Cr1Co1Ni1Zn1Nb1,AlCrCoNiZnNb,0.7472,1.1343354932154324,0.9919276789285116,7.03005272763723
2466,66124,66124,Al1Cr1Co1Ni1Zn1Mo1,AlCrCoNiZnMo,0.7712,1.0480357647980612,0.9143246695728944,7.308578447429272
2467,66125,66125,Al1Cr1Co1Ni1Zn1Tc1,AlCrCoNiZnTc,0.6124,1.1217667007227599,1.0365758083958951,7.469672847199998
2468,66126,66126,Al1Cr1Co1Ni1Zn1Ru1,AlCrCoNiZnRu,0.7142,1.098731604826338,0.9917416851137034,7.590302616826196
2469,66128,66128,Al1Cr1Co1Ni1Zn1Pd1,AlCrCoNiZnPd,0.7125,1.0357712115685562,0.9354107973404742,7.596907177341613
2470,66129,66129,Al1Cr1Co1Ni1Zn1Ag1,AlCrCoNiZnAg,0.7179,1.1334805600473017,1.059427630585884,7.405971529264171
2474,66178,66178,Al1Cr1Co1Ni1Nb1Mo1,AlCrCoNiNbMo,0.7684,1.1936069235275213,0.9868804071695472,7.6085757262306775
2475,66179,66179,Al1Cr1Co1Ni1Nb1Tc1,AlCrCoNiNbTc,0.6132,1.1874347009340591,1.019955366861654,7.768932591497585
2478,66183,66183,Al1Cr1Co1Ni1Nb1Ag1,AlCrCoNiNbAg,0.7031,1.2370767484412155,1.0914125350547843,7.697185887701282
2517,66333,66333,Al1Cr1Co1Cu1Zn1Nb1,AlCrCoCuZnNb,0.7453,1.0071241841795116,0.8621050148770418,7.050457314946869
2518,66335,66335,Al1Cr1Co1Cu1Zn1Tc1,AlCrCoCuZnTc,0.6119,1.013676713798168,0.924226878934298,7.48614516410383
2519,66336,66336,Al1Cr1Co1Cu1Zn1Ru1,AlCrCoCuZnRu,0.7093,1.0049751208229942,0.8977109957270096,7.605545999701119
2520,66339,66339,Al1Cr1Co1Cu1Zn1Ag1,AlCrCoCuZnAg,0.7264,1.0101174668392,0.9322616662317634,7.422557944821
2521,66388,66388,Al1Cr1Co1Cu1Nb1Mo1,AlCrCoCuNbMo,0.7565,1.074050929842332,0.8675289592403729,7.622782759717644
2522,66389,66389,Al1Cr1Co1Cu1Nb1Tc1,AlCrCoCuNbTc,0.606,1.0654411223023903,0.8945659522975024,7.781636016439664
2525,66393,66393,Al1Cr1Co1Cu1Nb1Ag1,AlCrCoCuNbAg,0.705,1.101155134167051,0.9525452968508861,7.710209544757503
2544,66578,66578,Al1Cr1Co1Zn1Nb1Mo1,AlCrCoZnNbMo,0.7375,1.0222538480285686,0.850652250326412,7.36403817393665
2545,66580,66580,Al1Cr1Co1Zn1Nb1Ru1,AlCrCoZnNbRu,0.6672,1.099037592472456,0.9471723688435502,7.623856353479767
2635,67875,67875,Al1Cr1Ni1Cu1Zn1Tc1,AlCrNiCuZnTc,0.6245,1.00068196338814,0.9134051964922996,7.49048371381188
2636,67928,67928,Al1Cr1Ni1Cu1Nb1Mo1,AlCrNiCuNbMo,0.7748,1.0591399919549611,0.8558458758480668,7.627072731166076
2637,67929,67929,Al1Cr1Ni1Cu1Nb1Tc1,AlCrNiCuNbTc,0.6188,1.0514639275999853,0.8837867618211567,7.786182713827749
2640,67933,67933,Al1Cr1Ni1Cu1Nb1Ag1,AlCrNiCuNbAg,0.7259,1.087178760463397,0.9406532044038473,7.7145212355606905
2657,68118,68118,Al1Cr1Ni1Zn1Nb1Mo1,AlCrNiZnNbMo,0.753,1.0090616144147575,0.8401909765369252,7.367869930645526
2658,68120,68120,Al1Cr1Ni1Zn1Nb1Ru1,AlCrNiZnNbRu,0.6781,1.0842920126610744,0.9349002673362028,7.62807308884259
2750,69448,69448,Al1Cr1Cu1Zn1Nb1Mo1,AlCrCuZnNbMo,0.754,1.188978352169263,0.9709765687291548,7.3838366690134505
2751,69449,69449,Al1Cr1Cu1Zn1Nb1Tc1,AlCrCuZnNbTc,0.6031,1.1222856254089844,0.9277681095240576,7.531565766507395
2752,69450,69450,Al1Cr1Cu1Zn1Nb1Ru1,AlCrCuZnNbRu,0.6794,1.1782265651753745,1.082083440059604,7.641704821030927
2753,69452,69452,Al1Cr1Cu1Zn1Nb1Pd1,AlCrCuZnNbPd,0.6787,1.1421270751739183,0.9570881004436576,7.647079534796378
2754,69453,69453,Al1Cr1Cu1Zn1Nb1Ag1,AlCrCuZnNbAg,0.7089,1.1303950671362644,0.9639833737809944,7.471429987621144
2761,69469,69469,Al1Cr1Cu1Zn1Mo1Ag1,AlCrCuZnMoAg,0.7259,1.1687549356106333,1.0222549863401,7.740372050690825
2874,71069,71069,Al1Cr1Zn1Nb1Mo1Ag1,AlCrZnNbMoAg,0.6879,1.1366414589810063,0.9505111103270748,7.74828659128042
3039,76727,76727,Al1Mn1Fe1Co1Ni1Zn1,AlMnFeCoNiZn,0.7868,1.0290554988492582,0.9467724328628558,6.853026466872585
3040,76730,76730,Al1Mn1Fe1Co1Ni1Nb1,AlMnFeCoNiNb,0.7669,1.1252938954495413,0.9549929921821556,7.182285059329191
3041,76732,76732,Al1Mn1Fe1Co1Ni1Tc1,AlMnFeCoNiTc,0.6409999999999999,1.0937733413521449,0.9925866407371924,7.648361883650586
3042,76736,76736,Al1Mn1Fe1Co1Ni1Ag1,AlMnFeCoNiAg,0.7337,1.1306361917757528,1.0344043074171207,7.575509654221103
3044,76751,76751,Al1Mn1Fe1Co1Cu1Nb1,AlMnFeCoCuNb,0.7573,1.0187275511713898,0.8484420392120519,7.20183370117936
3045,76753,76753,Al1Mn1Fe1Co1Cu1Tc1,AlMnFeCoCuTc,0.6327,1.0080612670072675,0.9050117220442954,7.663462274175256
3046,76757,76757,Al1Mn1Fe1Co1Cu1Ag1,AlMnFeCoCuAg,0.7345,1.0281575771622495,0.93095248398582,7.590880552496891
3047,76826,76826,Al1Mn1Fe1Co1Nb1Mo1,AlMnFeCoNbMo,0.7534,1.050307045805526,0.8469070424239246,7.520992987967095
3048,76827,76827,Al1Mn1Fe1Co1Nb1Tc1,AlMnFeCoNbTc,0.6137,1.0420300784018708,0.8739671495117999,7.678077604725536
3049,76828,76828,Al1Mn1Fe1Co1Nb1Ru1,AlMnFeCoNbRu,0.6963,1.105453478740735,0.9231031272176,7.794700760528843
3050,76830,76830,Al1Mn1Fe1Co1Nb1Pd1,AlMnFeCoNbPd,0.6856,1.0179480477516671,0.8433875672197734,7.798340489632262
3051,76831,76831,Al1Mn1Fe1Co1Nb1Ag1,AlMnFeCoNbAg,0.6895,1.0743718659068786,0.9281871290828788,7.61019740802768
3064,76982,76982,Al1Mn1Fe1Ni1Cu1Nb1,AlMnFeNiCuNb,0.769,1.0047306586878126,0.8374568755651236,7.205795861943417
3065,76988,76988,Al1Mn1Fe1Ni1Cu1Ag1,AlMnFeNiCuAg,0.748,1.014646364220274,0.9189907910316156,7.5953709549253725
3066,77057,77057,Al1Mn1Fe1Ni1Nb1Mo1,AlMnFeNiNbMo,0.7616,1.0358699172361376,0.8356714642620936,7.525158159717646
3067,77058,77058,Al1Mn1Fe1Ni1Nb1Tc1,AlMnFeNiNbTc,0.6163,1.0285214272224603,0.8636354297682548,7.682495144277179
3068,77059,77059,Al1Mn1Fe1Ni1Nb1Ru1,AlMnFeNiNbRu,0.6998,1.08978323908458,0.9103668694048525,7.799290536413958
3070,77062,77062,Al1Mn1Fe1Ni1Nb1Ag1,AlMnFeNiNbAg,0.7003,1.0609032418208029,0.9168024055189168,7.614388632517319
3079,77212,77212,Al1Mn1Fe1Cu1Zn1Nb1,AlMnFeCuZnNb,0.7526,1.0468020255545367,0.8709485427284169,6.973492518411214
3080,77214,77214,Al1Mn1Fe1Cu1Zn1Tc1,AlMnFeCuZnTc,0.627,1.0845373164091705,0.9765206814550574,7.400811354229828
3081,77215,77215,Al1Mn1Fe1Cu1Zn1Ru1,AlMnFeCuZnRu,0.7167,1.0928626697903887,0.9680726319558801,7.518258236157634
3082,77218,77218,Al1Mn1Fe1Cu1Zn1Ag1,AlMnFeCuZnAg,0.7357,1.0590354351220477,0.962912122488835,7.3408214967650505
3084,77267,77267,Al1Mn1Fe1Cu1Nb1Mo1,AlMnFeCuNbMo,0.7548,1.1388309474065093,0.8907762315489512,7.540090332665888
3085,77268,77268,Al1Mn1Fe1Cu1Nb1Tc1,AlMnFeCuNbTc,0.6142,1.1264607540346585,0.9182845388443652,7.695982973711582
3088,77272,77272,Al1Mn1Fe1Cu1Nb1Ag1,AlMnFeCuNbAg,0.7073,1.151540375477291,0.9685193469441647,7.62812996086857
3109,77457,77457,Al1Mn1Fe1Zn1Nb1Mo1,AlMnFeZnNbMo,0.7404,1.0455144779475862,0.8351141322930989,7.287101898947366
3110,77459,77459,Al1Mn1Fe1Zn1Nb1Ru1,AlMnFeZnNbRu,0.6723,1.1454600595753248,0.9727309801168622,7.542572077528602
3111,77461,77461,Al1Mn1Fe1Zn1Nb1Pd1,AlMnFeZnNbPd,0.6646,1.0037154505234425,0.8234828794997953,7.54917287656497
3114,77474,77474,Al1Mn1Fe1Zn1Mo1Tc1,AlMnFeZnMoTc,0.6129,1.0063703618402724,0.8378747555786004,7.70986676930994
3116,77478,77478,Al1Mn1Fe1Zn1Mo1Ag1,AlMnFeZnMoAg,0.7019,1.0230994815484968,0.8820481481726343,7.642249103800904
3182,78753,78753,Al1Mn1Co1Ni1Cu1Nb1,AlMnCoNiCuNb,0.763,1.0579500351600837,0.8903682398328763,7.341088289142856
3184,78759,78759,Al1Mn1Co1Ni1Cu1Ag1,AlMnCoNiCuAg,0.7432,1.0681005622322948,0.974273181407322,7.736108397939696
3186,78773,78773,Al1Mn1Co1Ni1Zn1Nb1,AlMnCoNiZnNb,0.7408,1.0342872700425516,0.8955973044404499,7.079881373969008
3187,78775,78775,Al1Mn1Co1Ni1Zn1Tc1,AlMnCoNiZnTc,0.6141,1.0418322726353098,0.961624914254888,7.521316560249687
3188,78776,78776,Al1Mn1Co1Ni1Zn1Ru1,AlMnCoNiZnRu,0.7178,1.022946097174776,0.9217266489610502,7.642184358188677
3189,78779,78779,Al1Mn1Co1Ni1Zn1Ag1,AlMnCoNiZnAg,0.7145,1.0392377203560514,0.9682691401055132,7.455887571999999
3191,78828,78828,Al1Mn1Co1Ni1Nb1Mo1,AlMnCoNiNbMo,0.7584,1.0932257341601541,0.8904470574913146,7.657539753871732
3195,78833,78833,Al1Mn1Co1Ni1Nb1Ag1,AlMnCoNiNbAg,0.6955,1.1281305523228389,0.9845262708641817,7.745133557995336
3270,82098,82098,Al1Mn1Cu1Zn1Nb1Mo1,AlMnCuZnNbMo,0.7397,1.2188688354743022,0.9591069782133976,7.430255986293393
3271,82100,82100,Al1Mn1Cu1Zn1Nb1Ru1,AlMnCuZnNbRu,0.6744,1.0393368257915312,0.9302443170248474,7.688838210251714
3272,82102,82102,Al1Mn1Cu1Zn1Nb1Pd1,AlMnCuZnNbPd,0.6707,1.1682857751468283,0.9485147716711144,7.693621012158191
3273,82103,82103,Al1Mn1Cu1Zn1Nb1Ag1,AlMnCuZnNbAg,0.6969,1.1370174225641767,0.9340116890193336,7.516935880924093
3279,82119,82119,Al1Mn1Cu1Zn1Mo1Ag1,AlMnCuZnMoAg,0.7146,1.2046015193632014,1.0287887514758642,7.786860642262443
3361,83719,83719,Al1Mn1Zn1Nb1Mo1Ag1,AlMnZnNbMoAg,0.6742,1.1277910701296792,0.9906286653678444,7.791719995517969
3478,89376,89376,Al1Fe1Co1Ni1Cu1Zn1,AlFeCoNiCuZn,0.7965,1.0394865650235752,0.9589533108428338,7.073342325692108
3479,89379,89379,Al1Fe1Co1Ni1Cu1Nb1,AlFeCoNiCuNb,0.7743,1.1437562391601297,0.97413616651053,7.396543727540573
3481,89385,89385,Al1Fe1Co1Ni1Cu1Ag1,AlFeCoNiCuAg,0.7598,1.1472903824632972,1.0526196432837482,7.7941890628282815
3483,89399,89399,Al1Fe1Co1Ni1Zn1Nb1,AlFeCoNiZnNb,0.7471,1.1405234199410723,1.0033388284828035,7.131827455999998
3484,89400,89400,Al1Fe1Co1Ni1Zn1Mo1,AlFeCoNiZnMo,0.7737,1.0476968164366112,0.91888334146843,7.414525947851851
3485,89401,89401,Al1Fe1Co1Ni1Zn1Tc1,AlFeCoNiZnTc,0.6212,1.1234235087501752,1.0444462230590783,7.577954852898368
3486,89402,89402,Al1Fe1Co1Ni1Zn1Ru1,AlFeCoNiZnRu,0.727,1.0951855066850682,0.993137433538195,7.699863486422248
3487,89404,89404,Al1Fe1Co1Ni1Zn1Pd1,AlFeCoNiZnPd,0.7243,1.035065980401212,0.9399597006801602,7.704990047082292
3488,89405,89405,Al1Fe1Co1Ni1Zn1Ag1,AlFeCoNiZnAg,0.7261,1.139146922505608,1.0709391585260546,7.51022050576271
3492,89454,89454,Al1Fe1Co1Ni1Nb1Mo1,AlFeCoNiNbMo,0.7682,1.1970737664278503,0.9943568026785178,7.712057190644389
3496,89459,89459,Al1Fe1Co1Ni1Nb1Ag1,AlFeCoNiNbAg,0.7086,1.2461094137708209,1.1055154780442442,7.7990398662295055
3533,89609,89609,Al1Fe1Co1Cu1Zn1Nb1,AlFeCoCuZnNb,0.7447,1.015121523934317,0.8759074751686422,7.151219295924169
3534,89611,89611,Al1Fe1Co1Cu1Zn1Tc1,AlFeCoCuZnTc,0.6202,1.0172672438723724,0.934586749354672,7.593279376873446
3535,89612,89612,Al1Fe1Co1Cu1Zn1Ru1,AlFeCoCuZnRu,0.7216,1.0034007244110923,0.901584016280921,7.713931472199999
3536,89615,89615,Al1Fe1Co1Cu1Zn1Ag1,AlFeCoCuZnAg,0.7342,1.0176031049041112,0.9461940606374228,7.52574287156886
3537,89664,89664,Al1Fe1Co1Cu1Nb1Mo1,AlFeCoCuNbMo,0.7558,1.0793263595140827,0.8773643503641934,7.725214977284531
3561,89854,89854,Al1Fe1Co1Zn1Nb1Mo1,AlFeCoZnNbMo,0.7337,1.033463230432751,0.8673897788372832,7.461636192690123
3562,89856,89856,Al1Fe1Co1Zn1Nb1Ru1,AlFeCoZnNbRu,0.6737,1.1075948210926676,0.9611727227842408,7.72450984426914
3563,89859,89859,Al1Fe1Co1Zn1Nb1Ag1,AlFeCoZnNbAg,0.6779,1.0042197870724665,0.8872017594530722,7.548915948450388
3659,91149,91149,Al1Fe1Ni1Cu1Zn1Nb1,AlFeNiCuZnNb,0.7605,1.0019187292936649,0.8652232194093629,7.154980413712928
3660,91151,91151,Al1Fe1Ni1Cu1Zn1Tc1,AlFeNiCuZnTc,0.6296,1.004115136995226,0.9234709430402848,7.59776718106832
3661,91155,91155,Al1Fe1Ni1Cu1Zn1Ag1,AlFeNiCuZnAg,0.7518,1.0049873218978045,0.9347380958191464,7.5299936459952015
3662,91204,91204,Al1Fe1Ni1Cu1Nb1Mo1,AlFeNiCuNbMo,0.7709,1.064232541037248,0.8653989473400279,7.729641239669029
3685,91394,91394,Al1Fe1Ni1Zn1Nb1Mo1,AlFeNiZnNbMo,0.746,1.019998978299832,0.8565371347275538,7.465591919045452
3686,91396,91396,Al1Fe1Ni1Zn1Nb1Ru1,AlFeNiZnNbRu,0.6814,1.0926172953980655,0.9485521645236421,7.72885817509872
3779,92724,92724,Al1Fe1Cu1Zn1Nb1Mo1,AlFeCuZnNbMo,0.7465,1.0970669695072073,0.8921002440593859,7.48062322695163
3780,92725,92725,Al1Fe1Cu1Zn1Nb1Tc1,AlFeCuZnNbTc,0.6018,1.0384486591253637,0.8572933363834492,7.630294576210043
3781,92726,92726,Al1Fe1Cu1Zn1Nb1Ru1,AlFeCuZnNbRu,0.6821,1.1907435344257742,1.0233486861269314,7.741494308919538
3782,92728,92728,Al1Fe1Cu1Zn1Nb1Pd1,AlFeCuZnNbPd,0.6804,1.0540925077132657,0.8797421943230325,7.74564137203178
3783,92729,92729,Al1Fe1Cu1Zn1Nb1Ag1,AlFeCuZnNbAg,0.7071,1.0445485304045303,0.8935618321116253,7.566795766585634
4064,100004,100004,Al1Co1Ni1Cu1Zn1Nb1,AlCoNiCuZnNb,0.7544,1.0644212914822744,0.9282328829869582,7.284925180550895
4065,100006,100006,Al1Co1Ni1Cu1Zn1Tc1,AlCoNiCuZnTc,0.6238,1.0626916514239426,0.985984501573856,7.738352092547051
