,Unnamed: 0,old_ID,sys1,sys,sim,gamma_bcc,gamma_fcc,rho_gm3
489,489,489,Sc1V1Hg1,ScVHg,0.3573,0.8653938958315972,0.8472063455337648,7.762919620189273
490,490,490,Sc1Cr1Mn1,ScCrMn,0.708,0.9203044587044598,0.8787254227761278,5.1143508036511145
491,491,491,Sc1Cr1Fe1,ScCrFe,0.7090000000000001,1.0277493028507547,0.9889999306434514,5.186974231492842
492,492,492,Sc1Cr1Co1,ScCrCo,0.6696,0.9631770785860408,0.9278607470432594,5.379822112681911
493,493,493,Sc1Cr1Ni1,ScCrNi,0.6823,0.9592126370809912,0.9243784006432308,5.382737164999998
494,494,494,Sc1Cr1Cu1,ScCrCu,0.6937,1.002095191828807,0.9628714895168736,5.448398771370143
495,495,495,Sc1Cr1Zn1,ScCrZn,0.7004,0.6955054273334647,0.6721313231325962,5.152411853154875
496,496,496,Sc1Cr1Y1,ScCrY,0.6313,0.6991136800817019,0.7002867454750553,4.401199014550641
497,497,497,Sc1Cr1Zr1,ScCrZr,0.7447,0.8139449537613521,0.7952682878986232,5.171724833112581
498,498,498,Sc1Cr1Nb1,ScCrNb,0.7055,0.8598751320089494,0.8252409766434362,5.719871700907439
499,499,499,Sc1Cr1Mo1,ScCrMo,0.708,1.0536785109042053,0.9791498715620601,6.088097717110265
500,500,500,Sc1Cr1Tc1,ScCrTc,0.4264,0.6852034203702229,0.6415565128043405,6.308388692397661
501,501,501,Sc1Cr1Ru1,ScCrRu,0.5512,0.9760285666138352,0.9221560387066816,6.4835609451676515
502,502,502,Sc1Cr1Rh1,ScCrRh,0.5374,0.7607868710147652,0.7109352905287959,6.530776966929134
503,503,503,Sc1Cr1Pd1,ScCrPd,0.515,0.9788344453415346,0.9528433381172244,6.517327025482624
504,504,504,Sc1Cr1Ag1,ScCrAg,0.5581,0.7506450349867307,0.7319201394081402,6.273091363837637
505,505,505,Sc1Cr1Cd1,ScCrCd,0.6116,0.7528051735571969,0.7628656313254302,5.920657579557068
506,506,506,Sc1Cr1La1,ScCrLa,0.6606,0.6726649403029159,0.6717898666899873,5.248303218766754
507,507,507,Sc1Cr1Hf1,ScCrHf,0.701,0.7999224773261241,0.7721024624437837,7.697537709090908
516,516,516,Sc1Mn1Fe1,ScMnFe,0.7115,0.8828863779677038,0.8429530023550891,5.2760544616326515
517,517,517,Sc1Mn1Co1,ScMnCo,0.6711,0.8390486625716568,0.8041950258843588,5.469980753526969
518,518,518,Sc1Mn1Ni1,ScMnNi,0.6618,0.8363760850546196,0.8021275236745654,5.473077185446984
519,519,519,Sc1Mn1Cu1,ScMnCu,0.6686,0.9690266863065488,0.9312853224483448,5.5369454820408155
520,520,520,Sc1Mn1Zn1,ScMnZn,0.6848,0.744430912075163,0.7180031945712989,5.235778027099236
521,521,521,Sc1Mn1Y1,ScMnY,0.6286,0.7190409546365825,0.7148238141955955,4.46449686068376
522,522,522,Sc1Mn1Zr1,ScMnZr,0.7148,0.8361488009679288,0.8032796073053576,5.243897663140495
523,523,523,Sc1Mn1Nb1,ScMnNb,0.6687,0.9568510823039732,0.9144005914497678,5.797981148913041
524,524,524,Sc1Mn1Mo1,ScMnMo,0.6744,0.8854694927857634,0.8093194163414419,6.169213825806452
525,525,525,Sc1Mn1Tc1,ScMnTc,0.4304,0.7355028922638964,0.6817458344999114,6.391127794163423
526,526,526,Sc1Mn1Ru1,ScMnRu,0.5643,0.8403712083683011,0.7862181342979206,6.566932453149606
527,527,527,Sc1Mn1Rh1,ScMnRh,0.5395,0.6824546567425761,0.6351548838783534,6.613891917878192
528,528,528,Sc1Mn1Pd1,ScMnPd,0.5131,0.9713239947684972,0.9045179623017668,6.5988664473988425
529,529,529,Sc1Mn1Ag1,ScMnAg,0.5365,0.8091696735012964,0.7869837306135042,6.3514766228360955
530,530,530,Sc1Mn1Cd1,ScMnCd,0.5738,0.7690131853606214,0.7782519023181179,5.99364334387755
531,531,531,Sc1Mn1La1,ScMnLa,0.6568,0.6959961646596875,0.6901084859758368,5.306653933333332
532,532,532,Sc1Mn1Hf1,ScMnHf,0.662,0.8281260059355349,0.7833642909163204,7.76667846420168
541,541,541,Sc1Fe1Co1,ScFeCo,0.6867,0.9954293789634828,0.961395676328292,5.547251414644349
542,542,542,Sc1Fe1Ni1,ScFeNi,0.6832,0.991113159487568,0.9575224427951496,5.550535805450732
543,543,543,Sc1Fe1Cu1,ScFeCu,0.6922,0.9572894300972912,0.9185629869150508,5.613495348148147
544,544,544,Sc1Fe1Zn1,ScFeZn,0.6836,0.6805118956266019,0.6604004392994355,5.305006036923075
545,545,545,Sc1Fe1Y1,ScFeY,0.6339,0.6917902876753819,0.6951297101925419,4.511650786819483
546,546,546,Sc1Fe1Zr1,ScFeZr,0.722,0.8034820876005269,0.7886463240091692,5.303849482861896
547,547,547,Sc1Fe1Nb1,ScFeNb,0.6749,0.8342838064344046,0.802256880482621,5.867775633576642
548,548,548,Sc1Fe1Mo1,ScFeMo,0.6906,1.0205850211744931,0.9888833847868422,6.245183822562141
549,549,549,Sc1Fe1Tc1,ScFeTc,0.4404,0.6702865757390346,0.6318331594392222,6.470774782745095
550,550,550,Sc1Fe1Ru1,ScFeRu,0.5851,1.0113329616786193,0.958297909837998,6.648922895238095
551,551,551,Sc1Fe1Rh1,ScFeRh,0.5531,0.7801186402729348,0.7289491834028434,6.69609195881188
552,552,552,Sc1Fe1Pd1,ScFePd,0.5436,0.9382569855475986,0.9122941912954742,6.679353668349513
553,553,553,Sc1Fe1Ag1,ScFeAg,0.5696,0.7333881921849392,0.717352803605202,6.426544080148421
554,554,554,Sc1Fe1Cd1,ScFeCd,0.5629,0.7440491034127378,0.7563002877888213,6.060475580821916
555,555,555,Sc1Fe1La1,ScFeLa,0.6535,0.6655213140354052,0.6665532236531756,5.35548578896366
565,565,565,Sc1Co1Ni1,ScCoNi,0.6854,1.0626541585651614,1.025996110694209,5.754519437526651
566,566,566,Sc1Co1Cu1,ScCoCu,0.664,0.9024887979046858,0.8678173981476328,5.814692000418409
567,567,567,Sc1Co1Zn1,ScCoZn,0.642,0.6688745769982123,0.6538638248544345,5.488021828515624
568,568,568,Sc1Co1Y1,ScCoY,0.5992,0.6853055780050611,0.6911805655342812,4.638255487246376
569,569,569,Sc1Co1Zr1,ScCoZr,0.6972,0.7911038847868159,0.7808329784651119,5.461850887352444
570,570,570,Sc1Co1Nb1,ScCoNb,0.6467,0.8047767023674391,0.7761055150119268,6.049639044814812
571,571,571,Sc1Co1Mo1,ScCoMo,0.6764,0.959959054704808,0.9289435155804048,6.441738206213591
572,572,572,Sc1Co1Tc1,ScCoTc,0.4144,0.6593930617825671,0.6293442679611121,6.676014295219122
573,573,573,Sc1Co1Ru1,ScCoRu,0.6067,1.0369587208597186,1.0079451968970088,6.859518500403224
574,574,574,Sc1Co1Rh1,ScCoRh,0.5662,0.8227376892362888,0.7635548092235656,6.907023090945674
575,575,575,Sc1Co1Pd1,ScCoPd,0.5607,0.8885542702342472,0.8642393619253497,6.885860308086784
576,576,576,Sc1Co1Ag1,ScCoAg,0.547,0.7170504090213407,0.7048066879912076,6.619908279096045
577,577,577,Sc1Co1Cd1,ScCoCd,0.5253,0.7361172923454253,0.7512115762260811,6.233648917013888
578,578,578,Sc1Co1La1,ScCoLa,0.6363,0.6595526760480561,0.6627847289744505,5.483523779863944
588,588,588,Sc1Ni1Cu1,ScNiCu,0.6894,0.8991371532951672,0.8650104731941719,5.818537063312368
589,589,589,Sc1Ni1Zn1,ScNiZn,0.6536,0.6681262108462676,0.6536594393664029,5.490971779256359
590,590,590,Sc1Ni1Y1,ScNiY,0.5987,0.6847631825507859,0.6908596606851456,4.639209998838896
591,591,591,Sc1Ni1Zr1,ScNiZr,0.7085,0.7898427684880219,0.7798879160696646,5.464353005405405
592,592,592,Sc1Ni1Nb1,ScNiNb,0.6588,0.8027902350943872,0.7743113747530772,6.053477712801484
593,593,593,Sc1Ni1Mo1,ScNiMo,0.6839,0.9561335425648876,0.9251657702846025,6.446526418677041
594,594,594,Sc1Ni1Tc1,ScNiTc,0.3941,0.6587405094802847,0.6295186375414232,6.681394369660677
595,595,595,Sc1Ni1Ru1,ScNiRu,0.5907,1.032247240587847,1.0033870505004416,6.865334503434341
596,596,596,Sc1Ni1Rh1,ScNiRh,0.5614,0.8256259252633895,0.7654769121831609,6.912923143548386
597,597,597,Sc1Ni1Pd1,ScNiPd,0.5631,0.8854397555870466,0.8613356267302504,6.8916019351778655
598,598,598,Sc1Ni1Ag1,ScNiAg,0.5677,0.7159274876861784,0.7040504449383709,6.6248881116981115
599,599,599,Sc1Ni1Cd1,ScNiCd,0.5286,0.7352475615097338,0.7506908339884013,6.237567268173912
600,600,600,Sc1Ni1La1,ScNiLa,0.6298,0.659163764565481,0.6625809461325675,5.485571364032697
610,610,610,Sc1Cu1Zn1,ScCuZn,0.6966,0.7067088884025798,0.6845481496535671,5.550845652307691
611,611,611,Sc1Cu1Y1,ScCuY,0.6105,0.7027368100883316,0.7029018444683421,4.694797778223496
612,612,612,Sc1Cu1Zr1,ScCuZr,0.7188,0.8147344777671949,0.7916770960254976,5.516555972046589
613,613,613,Sc1Cu1Nb1,ScCuNb,0.6685,0.8866072244937904,0.8483749024638959,6.101054100729927
614,614,614,Sc1Cu1Mo1,ScCuMo,0.6772,0.9719866185288852,0.8957897590881905,6.489613268068833
615,615,615,Sc1Cu1Tc1,ScCuTc,0.4109,0.6974481461064101,0.6533897152936403,6.721434782745097
616,616,616,Sc1Cu1Ru1,ScCuRu,0.5853,0.9097102344003803,0.8552996326950829,6.902566942857142
617,617,617,Sc1Cu1Rh1,ScCuRh,0.5505,0.7211265291679558,0.6709244492234863,6.949233740990098
618,618,618,Sc1Cu1Pd1,ScCuPd,0.5643,1.0312939698757906,1.007979527485815,6.927580076116505
619,619,619,Sc1Cu1Ag1,ScCuAg,0.6299,0.7647494255114837,0.7459962081545145,6.6637177350649335
620,620,620,Sc1Cu1Cd1,ScCuCd,0.5797,0.752182643394223,0.7640703094024397,6.27937386849315
621,621,621,Sc1Cu1La1,ScCuLa,0.6303,0.6787688286426277,0.6768145954012058,5.52754043230148
631,631,631,Sc1Zn1Y1,ScZnY,0.6301,0.8197094010786551,0.7960463250791088,4.51832411092896
632,632,632,Sc1Zn1Zr1,ScZnZr,0.7089,1.0156313401980566,0.926051633343308,5.269125258582676
633,633,633,Sc1Zn1Nb1,ScZnNb,0.6403,0.7545234828439173,0.6672838256992576,5.796945098281785
634,634,634,Sc1Zn1Mo1,ScZnMo,0.6669,0.6557709548816668,0.6107487641584706,6.148136695152602
635,635,635,Sc1Zn1Tc1,ScZnTc,0.4023,1.0590594446482242,0.9366782888565756,6.357309079411763
636,636,636,Sc1Zn1Ru1,ScZnRu,0.5426,0.6576388111172538,0.6289480045699755,6.522933344237918
637,637,637,Sc1Zn1Rh1,ScZnRh,0.5186,0.5949475811705079,0.5751577238858967,6.567360740630797
638,638,638,Sc1Zn1Pd1,ScZnPd,0.5115,0.6873156287244574,0.6470249590485375,6.554003896539162
639,639,639,Sc1Zn1Ag1,ScZnAg,0.5694,0.955809902873836,0.8828192685717058,6.321445478534031
640,640,640,Sc1Zn1Cd1,ScZnCd,0.642,0.8751488069736368,0.8766830564196377,5.983169480906147
641,641,641,Sc1Zn1La1,ScZnLa,0.6412,0.7966108285630796,0.7739530230733425,5.324848058172456
642,642,642,Sc1Zn1Hf1,ScZnHf,0.6585,1.0574995397644793,0.9549811990478684,7.671216222719999
651,651,651,Sc1Y1Zr1,ScYZr,0.7242,0.9225898911986158,0.8627177477794196,4.595847046986469
652,652,652,Sc1Y1Nb1,ScYNb,0.6751,0.7195719354986085,0.7047534618835037,4.953093627894736
653,653,653,Sc1Y1Mo1,ScYMo,0.6558,0.6874319753461282,0.6862695411067583,5.1905323118367335
654,654,654,Sc1Y1Tc1,ScYTc,0.4483,0.9872736904941016,0.9766563482550772,5.3308936969529075
655,655,655,Sc1Y1Ru1,ScYRu,0.5431,0.6852090619158604,0.6882581987876006,5.446741968156423
656,656,656,Sc1Y1Rh1,ScYRh,0.5305,0.6593458306147341,0.6694724183583671,5.481640933333333
657,657,657,Sc1Y1Pd1,ScYPd,0.4819,0.6971862949565988,0.695153957310892,5.486488650894085
658,658,658,Sc1Y1Ag1,ScYAg,0.5285,0.7764872442719755,0.7544476582400345,5.343165604793607
659,659,659,Sc1Y1Cd1,ScYCd,0.5187,1.053668889101438,0.97079182778413,5.135839006532662
660,660,660,Sc1Y1La1,ScYLa,0.6779999999999999,0.9609132468755296,0.9080233393517784,4.741294294450261
661,661,661,Sc1Y1Hf1,ScYHf,0.6971,0.8383977845051815,0.7897084564863665,6.457084992777085
662,662,662,Sc1Y1Ta1,ScYTa,0.6226,0.7061132789589567,0.6936389765715842,6.867069720367934
663,663,663,Sc1Y1W1,ScYW,0.523,0.6732777516392635,0.6747387588429781,7.13646718430311
664,664,664,Sc1Y1Re1,ScYRe,0.5171,0.664142865886371,0.6709208317207443,7.308310108940851
665,665,665,Sc1Y1Os1,ScYOs,0.547,0.6560684566020678,0.6666546848846631,7.472115623888887
666,666,666,Sc1Y1Ir1,ScYIr,0.5188,0.6676199181909428,0.6744290747439615,7.497101730193906
667,667,667,Sc1Y1Pt1,ScYPt,0.4518,0.6827662854497235,0.6829279043894588,7.439372819073568
668,668,668,Sc1Y1Au1,ScYAu,0.4742,0.6831149565938524,0.6791039545002818,7.322333726133331
669,669,669,Sc1Y1Hg1,ScYHg,0.4566,0.7641602542233954,0.6719488713506881,6.7214276624697336
670,670,670,Sc1Zr1Nb1,ScZrNb,0.7809999999999999,0.9112978718814212,0.8673671092265121,5.735795546304676
671,671,671,Sc1Zr1Mo1,ScZrMo,0.7576,0.8308099831463502,0.8123831245210296,6.040003979937303
672,672,672,Sc1Zr1Tc1,ScZrTc,0.4859,1.2031194195011434,1.0235580616609359,6.219818462719999
673,673,673,Sc1Zr1Ru1,ScZrRu,0.6284,0.8106697237273943,0.7984657974355724,6.3624370584814205
674,674,674,Sc1Zr1Rh1,ScZrRh,0.6088,0.7818623744660277,0.7837209388088767,6.401319095483871
675,675,675,Sc1Zr1Pd1,ScZrPd,0.5821,0.8346444355395801,0.8117486102478123,6.392315141587302
676,676,676,Sc1Zr1Ag1,ScZrAg,0.6164,0.9863857366089802,0.9178094268870958,6.19449336269113
677,677,677,Sc1Zr1Cd1,ScZrCd,0.5791,0.9600104596847708,0.8472398684744681,5.903589612589412
678,678,678,Sc1Zr1La1,ScZrLa,0.7349,0.8603847215020716,0.8137701166507063,5.322164733333333
679,679,679,Sc1Zr1Hf1,ScZrHf,0.8085,1.2760984816829724,1.201802421583747,7.3987543048158635
687,687,687,Sc1Zr1Hg1,ScZrHg,0.5229,1.0881180993066728,1.0820657933710236,7.66856041042524
688,688,688,Sc1Nb1Mo1,ScNbMo,0.7224,0.8538224029933458,0.8170876070809341,6.634957345641024
689,689,689,Sc1Nb1Tc1,ScNbTc,0.4759,0.7129904536108176,0.5716975740041046,6.844954627972028
690,690,690,Sc1Nb1Ru1,ScNbRu,0.5627,0.8152938583173257,0.7857516791723255,7.0075548537102454
691,691,691,Sc1Nb1Rh1,ScNbRh,0.5502,0.7134079181736688,0.6975777699195465,7.0489335929453265
692,692,692,Sc1Nb1Pd1,ScNbPd,0.5154,0.9025034966150459,0.8644411821655691,7.027878764644712
693,693,693,Sc1Nb1Ag1,ScNbAg,0.5648,0.8683776653763,0.8092082340621479,6.787231559400997
694,694,694,Sc1Nb1Cd1,ScNbCd,0.518,0.7769116658804825,0.7543843867582821,6.431171280495355
695,695,695,Sc1Nb1La1,ScNbLa,0.6662,0.6850975550708454,0.6718741831914891,5.707260682236025
705,705,705,Sc1Mo1Tc1,ScMoTc,0.4559,0.6346446867494057,0.5627026628019589,7.250464605484459
706,706,706,Sc1Mo1Ru1,ScMoRu,0.5984,0.9816665438384968,0.9476289460891788,7.425076042883549
707,707,707,Sc1Mo1Rh1,ScMoRh,0.5805,0.7856859615741353,0.7583532577528185,7.467593061254612
708,708,708,Sc1Mo1Pd1,ScMoPd,0.5491,0.9627656234857204,0.9185304269518872,7.438000252173913
709,709,709,Sc1Mo1Ag1,ScMoAg,0.5764,0.7255881817438953,0.6940410273787673,7.1698198944444425
710,710,710,Sc1Mo1Cd1,ScMoCd,0.5596,0.7466320231322033,0.7452435136080967,6.77170167342995
711,711,711,Sc1Mo1La1,ScMoLa,0.6553,0.6544537720487568,0.6522188379853554,5.95517300153846
721,721,721,Sc1Tc1Ru1,ScTcRu,0.3671,0.6429385377016601,0.5939138998762444,7.672026778787879
722,722,722,Sc1Tc1Rh1,ScTcRh,0.3614,0.5788842228874506,0.5448330418528696,7.715121813232512
723,723,723,Sc1Tc1Pd1,ScTcPd,0.3195,0.6689083946841758,0.5992059201656975,7.6802228927643785
724,724,724,Sc1Tc1Ag1,ScTcAg,0.34600000000000003,0.9111616153780308,0.751576481336174,7.395524439076374
725,725,725,Sc1Tc1Cd1,ScTcCd,0.3551,1.0724295550549323,1.1879986788400068,6.972188715789471
726,726,726,Sc1Tc1La1,ScTcLa,0.4403,0.9612805379895188,0.9364749786854462,6.1002593757496735
738,738,738,Sc1Ru1Ag1,ScRuAg,0.522,0.7146983516618988,0.6944258943319553,7.566682691561938
739,739,739,Sc1Ru1Cd1,ScRuCd,0.4366,0.7432238507759489,0.7500039087736899,7.126333453820596
740,740,740,Sc1Ru1La1,ScRuLa,0.5585,0.6544444367916251,0.6556172429995547,6.215323181603153
751,751,751,Sc1Rh1Ag1,ScRhAg,0.5026,0.6453851863100736,0.6343619163737232,7.607726808602148
752,752,752,Sc1Rh1Cd1,ScRhCd,0.4217,0.7171422788663601,0.7288189783899469,7.165044841127695
753,753,753,Sc1Rh1La1,ScRhLa,0.5521,0.6262056839454209,0.6337179743650065,6.247152547506561
763,763,763,Sc1Pd1Ag1,ScPdAg,0.5245,0.7587358879947289,0.7299588993146828,7.576500456338028
764,764,764,Sc1Pd1Cd1,ScPdCd,0.4148,0.7528606580823759,0.7546030911565551,7.143332364110929
765,765,765,Sc1Pd1La1,ScPdLa,0.5079,0.6672289818028572,0.6640357485766533,6.241801737305699
775,775,775,Sc1Ag1Cd1,ScAgCd,0.4703,0.8311610735077224,0.8116686571704919,6.91193541475667
776,776,776,Sc1Ag1La1,ScAgLa,0.5391,0.7465603507593097,0.7269947003049247,6.083807865829145
786,786,786,Sc1Cd1La1,ScCdLa,0.5379999999999999,1.0071539904869498,0.9424094760730412,5.84794475766944
796,796,796,Sc1La1Hf1,ScLaHf,0.7057,0.7891387375475236,0.7509904060077081,7.093199223113207
797,797,797,Sc1La1Ta1,ScLaTa,0.6238,0.6707886765900888,0.6594979652031278,7.513441376178658
798,798,798,Sc1La1W1,ScLaW,0.4804,0.6384857518478326,0.6385824767351004,7.785513955612243
804,804,804,Sc1La1Hg1,ScLaHg,0.4912,0.7222520239207202,0.6595968285360798,7.327087188518944
841,841,841,Ti1V1Cr1,TiVCr,0.5704,1.069440034186902,1.0258507960713987,5.75484220689655
842,842,842,Ti1V1Mn1,TiVMn,0.5445,1.1430002212221688,1.0483705366196732,5.853652860091741
843,843,843,Ti1V1Fe1,TiVFe,0.56,1.0085418327426785,0.9629594489057484,5.942703935185183
844,844,844,Ti1V1Co1,TiVCo,0.5431,0.927702604383114,0.8875445000936124,6.17573617216981
845,845,845,Ti1V1Ni1,TiVNi,0.5746,0.9217654144888892,0.8823357720537061,6.180925626477539
846,846,846,Ti1V1Cu1,TiVCu,0.5544,1.1325601854372829,1.0993735521546737,6.238621990740739
847,847,847,Ti1V1Zn1,TiVZn,0.5268,0.8878277525557549,0.8389093220630239,5.848774892703861
848,848,848,Ti1V1Y1,TiVY,0.4716,0.8105736496294172,0.7842509552238885,4.838599704968942
849,849,849,Ti1V1Zr1,TiVZr,0.5941,0.8345041162890859,0.8025185417563353,5.766982632541132
850,850,850,Ti1V1Nb1,TiVNb,0.6047,1.1727921874963798,1.0570873723948773,6.4422409068825885
851,851,851,Ti1V1Mo1,TiVMo,0.5920000000000001,1.2198726352393283,1.116621810239961,6.893725159914712
852,852,852,Ti1V1Tc1,TiVTc,0.3397,0.9695726773143936,0.8434052241667923,7.16451995614035
853,853,853,Ti1V1Ru1,TiVRu,0.4547,1.0207364578405749,0.9511734969025656,7.373295777777775
854,854,854,Ti1V1Rh1,TiVRh,0.4599,0.7862833827077585,0.7241190153950691,7.424506430155209
855,855,855,Ti1V1Pd1,TiVPd,0.4427,1.1918740034657116,1.1506270124157891,7.390006724511928
856,856,856,Ti1V1Ag1,TiVAg,0.4939,1.0960973160269811,1.069857183894542,7.07388292783505
857,857,857,Ti1V1Cd1,TiVCd,0.4092,0.8342349850178985,0.7946973473799309,6.615554150943394
858,858,858,Ti1V1La1,TiVLa,0.4781,0.826185486476278,0.7987541917109521,5.727216113207545
868,868,868,Ti1Cr1Mn1,TiCrMn,0.7643,0.9821005398916338,0.9212368581881888,6.132933190930785
869,869,869,Ti1Cr1Fe1,TiCrFe,0.7773,1.108709101160055,1.0610745264098538,6.228323999999998
870,870,870,Ti1Cr1Co1,TiCrCo,0.7472,0.9954953105914064,0.9522870456526166,6.476703923832922
871,871,871,Ti1Cr1Ni1,TiCrNi,0.7858,0.9875569963767018,0.9452858484194364,6.482851970443348
872,872,872,Ti1Cr1Cu1,TiCrCu,0.7751,1.064098236400887,1.0163665270490572,6.536363999999999
873,873,873,Ti1Cr1Zn1,TiCrZn,0.7433,0.8624447642865132,0.8456846163074924,6.109210378619152
874,874,874,Ti1Cr1Y1,TiCrY,0.6119,0.7874095888813085,0.7658028364227984,4.997710637958532
875,875,875,Ti1Cr1Zr1,TiCrZr,0.7885,0.7976416864028769,0.7760906048639469,5.984992188679244
876,876,876,Ti1Cr1Nb1,TiCrNb,0.7842,1.0496328552715648,0.9482666975942514,6.708539555555555
877,877,877,Ti1Cr1Mo1,TiCrMo,0.7789,1.0667017975383983,0.9844890994815398,7.19173331858407
878,878,878,Ti1Cr1Tc1,TiCrTc,0.4449,0.929406758646617,0.8663060203736072,7.481839316628699
879,879,879,Ti1Cr1Ru1,TiCrRu,0.6055,1.1133160486053466,1.0232437715085856,7.703208914549652
880,880,880,Ti1Cr1Rh1,TiCrRh,0.6029,0.7868836102655195,0.6945238124151325,7.755665345622119
881,881,881,Ti1Cr1Pd1,TiCrPd,0.6023,1.0110985881201588,0.9668664821015324,7.71238617117117
882,882,882,Ti1Cr1Ag1,TiCrAg,0.6522,1.0185649631593343,1.0052173567272848,7.368246965811964
883,883,883,Ti1Cr1Cd1,TiCrCd,0.6226,0.7958241196310977,0.7648590824263102,6.868908499025339
884,884,884,Ti1Cr1La1,TiCrLa,0.6639,0.8056003356000176,0.7821014102815017,5.8981521755952375
894,894,894,Ti1Mn1Fe1,TiMnFe,0.7738,0.92395207667428,0.8646438755148945,6.330746987980767
895,895,895,Ti1Mn1Co1,TiMnCo,0.7426,0.8549697769126829,0.8078570800434388,6.580526431372547
896,896,896,Ti1Mn1Ni1,TiMnNi,0.7593,0.8501360890047186,0.8044744554240258,6.586914464373463
897,897,897,Ti1Mn1Cu1,TiMnCu,0.7439,1.0432979507989055,0.9953649372781216,6.638046507211538
898,898,898,Ti1Mn1Zn1,TiMnZn,0.7216,0.9449869660417928,0.9423336734029928,6.2041594377777765
899,899,899,Ti1Mn1Y1,TiMnY,0.6031,0.8703429717382649,0.8464485134153296,5.06751728821656
900,900,900,Ti1Mn1Zr1,TiMnZr,0.7526,0.8728710498913104,0.8509162958904964,6.0656914256120515
901,901,901,Ti1Mn1Nb1,TiMnNb,0.7414,1.1414260830298055,0.9862270862951942,6.796672918410041
902,902,902,Ti1Mn1Mo1,TiMnMo,0.7393,1.0326966986726944,0.8527442113731941,7.28366390066225
903,903,903,Ti1Mn1Tc1,TiMnTc,0.4428,1.0823867306170123,1.0223949593460795,7.575826697727271
904,904,904,Ti1Mn1Ru1,TiMnRu,0.6127,0.9036814098940208,0.8016302025775779,7.797985592165897
907,907,907,Ti1Mn1Ag1,TiMnAg,0.6246,1.125368024105166,1.1293650564997892,7.456664961620467
908,908,908,Ti1Mn1Cd1,TiMnCd,0.5787,0.8439062717686877,0.799991027689078,6.950557095330739
909,909,909,Ti1Mn1La1,TiMnLa,0.6541,0.8950155772790079,0.8682978381668254,5.961953267459137
919,919,919,Ti1Fe1Co1,TiFeCo,0.7703,1.0137235565931255,0.9767896103648824,6.682946131188117
920,920,920,Ti1Fe1Ni1,TiFeNi,0.7927,1.005124790335353,0.9689388949479829,6.689651712158807
921,921,921,Ti1Fe1Cu1,TiFeCu,0.7795,0.9942427586115782,0.9437804663409832,6.739035922330095
922,922,922,Ti1Fe1Zn1,TiFeZn,0.7324,0.8375145005456971,0.8249676224659135,6.293558744394617
923,923,923,Ti1Fe1Y1,TiFeY,0.6204,0.7679590000510942,0.748112648943896,5.124128701923076
924,924,924,Ti1Fe1Zr1,TiFeZr,0.7718,0.7763290285929285,0.7577010027387797,6.140299051233396
925,925,925,Ti1Fe1Nb1,TiFeNb,0.7596,1.019952826866402,0.9265754105104704,6.885791367088605
926,926,926,Ti1Fe1Mo1,TiFeMo,0.7676,1.0117812205248484,0.930286588568854,7.382082850779509
927,927,927,Ti1Fe1Tc1,TiFeTc,0.4649,0.8944351841863447,0.8398707279639388,7.679860550458716
931,931,931,Ti1Fe1Ag1,TiFeAg,0.6697,0.9897267102964614,0.9777342144564908,7.553185634408601
932,932,932,Ti1Fe1Cd1,TiFeCd,0.5798,0.7779601309435306,0.7512699567460724,7.034591764705881
933,933,933,Ti1Fe1La1,TiFeLa,0.6628,0.7857252269047635,0.7638527622644758,6.020104636771299
943,943,943,Ti1Co1Ni1,TiCoNi,0.8041,1.0950481200757325,1.0604210116630868,6.95492070126582
944,944,944,Ti1Co1Cu1,TiCoCu,0.7606,0.9050825609332984,0.8623417638764583,6.99937335891089
945,945,945,Ti1Co1Zn1,TiCoZn,0.7001,0.8155834911121985,0.8124818659081642,6.525550769406391
946,946,946,Ti1Co1Y1,TiCoY,0.595,0.7477276373273949,0.7305941463922607,5.273896667207792
947,947,947,Ti1Co1Zr1,TiCoZr,0.7563,0.7548674037180391,0.741111611730395,6.333721843930635
948,948,948,Ti1Co1Nb1,TiCoNb,0.7407,0.9724795419125368,0.8936987484683409,7.114011040772531
949,949,949,Ti1Co1Mo1,TiCoMo,0.7627,0.9338219870059614,0.8583598630665147,7.6322431678004525
954,954,954,Ti1Co1Ag1,TiCoAg,0.6564,0.949085519072552,0.9425726677295806,7.797582838074395
955,955,955,Ti1Co1Cd1,TiCoCd,0.5515,0.7595976929729578,0.7381361633233849,7.248816408366532
956,956,956,Ti1Co1La1,TiCoLa,0.6549,0.7649801807149411,0.7455550384502381,6.170520482602117
966,966,966,Ti1Ni1Cu1,TiNiCu,0.8119,0.8988375015600378,0.8572789822086312,7.006864119106699
