AtomicWeight,BoilingPoint,BulkModulus,el_neg,CovalentRadius,CrustAbundance,Density,FusionHeat,MeltingPoint,MolarVolume,NeutronCrossSection,SpecificHeat,ThermalConductivity,Valence,VaporizationHeat,TM_sim,label
49.62814108,2782.884615,151.1538462,1.782692308,127.7307692,0.038126923,6930.384615,17.00769231,1411.176923,12.76923077,9.158884615,540.1923077,120.9615385,3.615384615,346.8846154,0.752520344,0
48.83026548,2787.222222,149.2592593,1.787037037,127.1111111,0.046714815,6760,18.23703704,1411.281481,13.03703704,8.825814815,546.4814815,122.037037,3.62962963,347.3333333,0.752520344,0
48.089381,2791.25,147.5,1.791071429,126.5357143,0.054689286,6601.785714,19.37857143,1411.378571,13.28571429,8.516535714,552.3214286,123.0357143,3.642857143,347.75,0.752520344,0
47.399592,2795,145.862069,1.794827586,126,0.062113793,6454.482759,20.44137931,1411.468966,13.51724138,8.228586207,557.7586207,123.9655172,3.655172414,348.137931,0.752520344,0
46.75578893,2798.5,144.3333333,1.798333333,125.5,0.069043333,6317,21.43333333,1411.553333,13.73333333,7.959833333,562.8333333,124.8333333,3.666666667,348.5,0.752520344,0
55.01943864,2884.087719,164.9473684,1.80122807,131.6140351,0.014529825,7819.210526,16.82280702,1550.186667,12.08245614,12.50992982,462.5964912,90.78947368,3.614035088,366.0701754,0.787461164,0
54.44262907,2916.580645,160.516129,1.78016129,133.9032258,0.013890323,7552.096774,16.97419355,1559.687742,12.52741935,11.993,467.2258065,85.24193548,3.64516129,370.8225806,0.787461164,0
54.17019468,2831,164.5,1.799318182,130.2954545,0.02005,7757.431818,16.54090909,1536.34,11.94090909,10.91815909,474.1363636,99.25,3.704545455,356.6818182,0.787461164,0
52.15008442,2894.272727,152.3636364,1.75,134.8181818,0.020065455,7041.636364,16.68181818,1526.029091,13.03636364,9.741181818,497.2727273,91.54545455,3.727272727,365.5454545,0.787461164,0
48.27800045,2836.538462,140.6153846,1.728461538,132.6923077,0.02944,6373.692308,15.76153846,1392.843077,13.58461538,8.278384615,559.8461538,113.6153846,3.615384615,354.3846154,0.787461164,0
50.97488852,2833,151.8333333,1.766666667,130.8333333,0.024595833,7045.916667,15.975,1439.47,12.78333333,11.5405,522.9166667,110,3.666666667,355.3333333,0.787461164,0
50.25140611,2824.454545,149.2727273,1.756363636,131.2727273,0.026829091,6877.363636,15.95454545,1434.421818,12.94545455,9.207818182,532.1818182,110.9090909,3.636363636,353.5454545,0.787461164,0
50.0527056,2863,146,1.738333333,133.6666667,0.025143333,6679.833333,16.18333333,1453.886667,13.33333333,8.948833333,531.1666667,103.5,3.666666667,359.5,0.787461164,0
49.8845744,2895.615385,143.2307692,1.723076923,135.6923077,0.023716923,6512.692308,16.37692308,1470.356923,13.66153846,8.729692308,530.3076923,97.23076923,3.692307692,364.5384615,0.787461164,0
51.58706594,2840.230769,154,1.775384615,130.4615385,0.022706154,7188.538462,15.99230769,1443.741538,12.64615385,13.51430769,515.0769231,109.2307692,3.692307692,356.8461538,0.787461164,0
52.56654981,2851.8,157.4666667,1.789333333,129.8666667,0.019682667,7416.733333,16.02,1450.576,12.42666667,16.6724,502.5333333,108,3.733333333,359.2666667,0.787461164,0
46.7568246,2813.857143,136,1.72,131.8571429,0.033122857,6111.285714,15.4,1340.52,13.8,7.703714286,584.4285714,122.2857143,3.571428571,350,0.787461164,0
51.97768893,2844.833333,142.6666667,1.778333333,132.5,0.025131333,6974.833333,14.95,1316.823333,13.28333333,9.062166667,520.5666667,154.5,3,353,0.798562513,0
53.5668556,2519.166667,126,1.748333333,130.8333333,0.014644333,6852.5,13.875,1130.411667,13.85,8.818833333,510.4,161.3333333,2.833333333,315,0.779552688,0
52.00001393,2597.833333,141,1.743333333,131.1666667,0.024233,7183.666667,14.75,1315.156667,12.56666667,4.578833333,518.2333333,151.1166667,3.333333333,312.8333333,0.803514934,0
50.7147252,2814.090909,137.4545455,1.749090909,134.2727273,0.027423273,6644.363636,15.22727273,1338.08,13.59090909,3.404181818,532.0727273,158.9090909,3.090909091,347.7272727,0.798552704,0
50.91185978,2792.076923,140.9230769,1.735384615,135,0.023225846,6728.307692,16.03846154,1425.606154,13.36153846,3.357384615,519.1384615,148.9230769,3.538461538,346.3846154,0.798552704,0
50.82150643,2802.166667,139.3333333,1.741666667,134.6666667,0.025149667,6689.833333,15.66666667,1385.49,13.46666667,3.378833333,525.0666667,153.5,3.333333333,347,0.798552704,0
50.98930551,2783.428571,142.2857143,1.73,135.2857143,0.021576857,6761.285714,16.35714286,1459.991429,13.27142857,3.339,514.0571429,145,3.714285714,345.8571429,0.798552704,0
51.11515483,2769.375,144.5,1.72125,135.75,0.01889725,6814.875,16.875,1515.8675,13.125,3.309125,505.8,138.625,4,345,0.798552704,0
50.69704896,2981.545455,148.7272727,1.704545455,139.7272727,0.020094545,6534.363636,17.88181818,1601.483636,13.54545455,3.897545455,509.6363636,79,3.909090909,379.7272727,0.677095516,0
79.48657172,4001.5,132.42,1.582,156.4,0.01754968,7150.6,22.64,1896.064,18.46,3.8434,432.5,86.4,4.3,531.2,0.787445016,0
84.87365066,4078.16,131.22,1.5142,161.22,0.010117272,7546.7,22.912,1991.952,18.648,5.6025,396.96,55.86,4.3,546.68,0.687329055,0
53.547347,3174.666667,135.1833333,1.646666667,140,0.001179983,6140.666667,16.79166667,1543.27,14.24833333,3.2722,656.0666667,126.1666667,3.166666667,405.5,0.603803406,0
57.32529,2665.833333,158.3333333,1.788333333,132,0.010738,8217,15.66666667,1454.27,11.63333333,10.74,437.7333333,128.6166667,3.5,326.5,0.830003199,0
56.89949,2832.272727,160.9090909,1.809090909,133.2727273,0.012114182,8015.545455,16.39090909,1511.567273,12.07272727,9.852727273,437.7090909,140.9090909,3.454545455,354.8181818,0.807038105,0
56.43229224,2855.793103,158.2758621,1.795172414,134.6551724,0.011828966,7834.068966,16.51034483,1519.658621,12.35862069,9.65862069,441.9655172,134.7586207,3.482758621,358.4482759,0.807038105,0
56.1467825,2870.166667,156.6666667,1.786666667,135.5,0.011654667,7723.166667,16.58333333,1524.603333,12.53333333,9.54,444.5666667,131,3.5,360.6666667,0.807038105,0
54.96395643,2929.714286,150,1.751428571,139,0.010932571,7263.714286,16.88571429,1545.088571,13.25714286,9.048571429,455.3428571,115.4285714,3.571428571,369.8571429,0.807038105,0
58.83929,2708.833333,147.5,1.806666667,130,0.0107269,7610.833333,18.78333333,1429.883333,13.45,10.47666667,427.2333333,71.95,3.833333333,332.1666667,0.723039629,0
56.75187366,2928.464286,169.2857143,1.814464286,132.3928571,0.011896448,8045.982143,17.38392857,1601.125,11.98214286,12.77142857,443.0535714,86.5,3.678571429,372.8571429,0.800765576,0
59.36574875,3042.5,173.3333333,1.8375,133.8333333,0.011103425,8194.916667,18.625,1669.25,12.21666667,12.09333333,430.25,90,3.833333333,388,0.800765576,0
61.10833214,3118.52381,176.031746,1.852857143,134.7936508,0.010574743,8294.206349,19.45238095,1714.666667,12.37301587,11.64126984,421.7142857,92.33333333,3.936507937,398.0952381,0.800765576,0
84.489484,4031.9,149.22,1.592,160,0.00137768,8048.6,24.6,2145.4,17.56,4.4168,341.3,58.2,4.9,540.4,0.787351419,0
53.45029198,2805.877193,163.5087719,1.823333333,128.1578947,0.01821574,7662.105263,16.86842105,1442.94386,11.81754386,35.65903509,492.1754386,155.5964912,3.350877193,348.5789474,0.678297816,0
50.65427284,2884.180328,173.7704918,1.837540984,125.3278689,0.01702183,7320.983607,19.04098361,1484.390164,11.52131148,83.15680328,527.442623,147.1639344,3.327868852,358.9672131,0.678297816,0
48.20237912,2952.846154,182.7692308,1.85,122.8461538,0.015974862,7021.846154,20.94615385,1520.735385,11.26153846,124.8086923,558.3692308,139.7692308,3.307692308,368.0769231,0.678297816,0
69.59724805,2953.636364,130,1.684545455,144.0909091,0.019457091,7355.363636,13.44545455,1271.358182,16.63636364,9.075727273,438.4,110.8181818,3.181818182,356.1818182,0.772694315,0
52.99046837,2644.857143,146.5714286,1.762857143,130.4285714,0.020775429,7428.857143,14.95714286,1340.848571,12.34285714,9.239,504.3428571,143.8142857,3.428571429,321.7142857,0.804580962,0
54.06245703,2803.354839,153.5483871,1.81,129.8064516,0.023278745,7514.193548,15.91935484,1397.506452,12.46774194,8.36983871,500.2580645,165.6129032,3.419354839,347.0967742,0.796874958,0
55.37175525,2860.71875,155.9375,1.8209375,130.5625,0.022551319,7600.625,16.546875,1435.803125,12.5625,8.18953125,492.46875,164.78125,3.5,355,0.796874958,0
56.60170206,2914.606061,158.1818182,1.831212121,131.2727273,0.021867979,7681.818182,17.13636364,1471.778788,12.65151515,8.020151515,485.1515152,164,3.575757576,362.4242424,0.796874958,0
57.75929906,2965.323529,160.2941176,1.840882353,131.9411765,0.021224835,7758.235294,17.69117647,1505.638235,12.73529412,7.860735294,478.2647059,163.2647059,3.647058824,369.4117647,0.796874958,0
58.85074766,3013.142857,162.2857143,1.85,132.5714286,0.020618443,7830.285714,18.21428571,1537.562857,12.81428571,7.710428571,471.7714286,162.5714286,3.714285714,376,0.796874958,0
49.15439051,2764.714286,143.7142857,1.812857143,126.4285714,0.059189714,6694.571429,20.24285714,1364.848571,13.45714286,7.362714286,537.3428571,164.1428571,3.428571429,341.5714286,0.76552668,0
55.23746903,2830.318182,158,1.795909091,132.7727273,0.015792909,7731,16.28181818,1492.280909,12.29090909,9.6915,461.3272727,133.4090909,3.5,354.5,0.795334646,0
54.09493084,2829.063492,151.7460317,1.78047619,133.5714286,0.01731873,7426.603175,16.04920635,1451.457143,12.6952381,8.910555556,478.6349206,142.7142857,3.444444444,353.2539683,0.795334646,0
51.91342708,2826.409091,152.1818182,1.769545455,131.7727273,0.023150364,7161.909091,16.06363636,1453.708182,12.72727273,9.369045455,508.5636364,118.4090909,3.590909091,353.8636364,0.795334646,0
50.82943193,2813.043478,148.8695652,1.762608696,131.3043478,0.025665565,6967.913043,15.83043478,1419.213043,12.89565217,8.971826087,525.7565217,123.4782609,3.565217391,351.2173913,0.795334646,0
51.35928893,2802.583333,148.5,1.768333333,131.3333333,0.024599,7050.916667,15.71666667,1405.271667,12.85,8.7555,519.8666667,135,3.5,349.0833333,0.795334646,0
51.98031909,2820,145.1428571,1.761428571,133.4285714,0.021561143,7005.571429,15.74285714,1401.134286,13.11428571,8.210428571,510.2,145.8571429,3.428571429,351,0.795334646,0
54.8583797,2785.070175,157.8947368,1.808947368,130.5438596,0.018222105,7790.175439,15.91403509,1437.154386,12.04561404,9.169912281,473.1929825,155.7368421,3.421052632,346.6842105,0.699521601,0
54.72560412,2806.152542,157.9661017,1.802881356,131.3050847,0.017610847,7733.220339,16.14745763,1453.183051,12.10508475,9.03059322,473.7288136,151.5084746,3.474576271,350.2881356,0.699521601,0
54.60153513,2825.852459,158.0327869,1.797213115,132.0163934,0.017039672,7680,16.36557377,1468.160656,12.16065574,8.900409836,474.2295082,147.557377,3.524590164,353.6557377,0.699521601,0
54.48534354,2844.301587,158.0952381,1.791904762,132.6825397,0.016504762,7630.15873,16.56984127,1482.187302,12.21269841,8.778492063,474.6984127,143.8571429,3.571428571,356.8095238,0.699521601,0
54.3763022,2861.615385,158.1538462,1.786923077,133.3076923,0.016002769,7583.384615,16.76153846,1495.350769,12.26153846,8.664076923,475.1384615,140.3846154,3.615384615,359.7692308,0.699521601,0
54.27377079,2877.895522,158.2089552,1.782238806,133.8955224,0.015530746,7539.402985,16.94179104,1507.728358,12.30746269,8.556492537,475.5522388,137.119403,3.656716418,362.5522388,0.699521601,0
54.17718323,2893.231884,158.2608696,1.777826087,134.4492754,0.015086087,7497.971014,17.1115942,1519.388406,12.35072464,8.455144928,475.942029,134.0434783,3.695652174,365.173913,0.699521601,0
54.08603723,2907.704225,158.3098592,1.773661972,134.971831,0.014666479,7458.873239,17.27183099,1530.391549,12.3915493,8.359507042,476.3098592,131.1408451,3.732394366,367.6478873,0.699521601,0
53.99988552,2921.383562,158.3561644,1.769726027,135.4657534,0.014269863,7421.917808,17.42328767,1540.791781,12.43013699,8.269109589,476.6575342,128.3972603,3.767123288,369.9863014,0.699521601,0
53.91832857,2934.333333,158.4,1.766,135.9333333,0.0138944,7386.933333,17.56666667,1550.637333,12.46666667,8.183533333,476.9866667,125.8,3.8,372.2,0.699521601,0
52.41953337,2837.142857,152.2857143,1.774285714,132.4285714,0.020645429,7234.571429,16.32857143,1435.705714,12.57142857,8.061857143,505.7714286,147.1428571,3.571428571,355,0.699521601,0
54.22617825,2854.076923,133.3076923,1.709230769,138,0.013529615,6677.076923,15.70769231,1389.683077,14.84615385,8.546615385,503.2923077,146.2307692,3.461538462,353.8461538,0.718135005,0
55.75616376,2875.735294,129.2352941,1.687647059,140.2941176,0.012934,6579.794118,15.51764706,1395.697059,15.64705882,8.226029412,494.2352941,140.5294118,3.441176471,355,0.718135005,0
56.70329766,2889.142857,126.7142857,1.674285714,141.7142857,0.012565286,6519.571429,15.4,1399.42,16.14285714,8.027571429,488.6285714,137,3.428571429,355.7142857,0.718135005,0
53.45935241,2788.6875,156.3125,1.735,134.59375,0.015148438,7426.875,16.871875,1533.61375,12.25625,10.2833125,483.21875,77.609375,3.9375,348.3125,0.698684102,0
49.89417622,2685.2,142.2,1.714,131.8,0.022774,6823,15.55,1357.264,12.81,8.3986,546.3,97.14,3.6,329.6,0.698684102,0
49.98938747,2750.818182,143.8181818,1.706363636,133.7272727,0.020720909,6758.181818,16.20909091,1407.512727,12.9,8.095090909,541.0909091,91.12727273,3.727272727,340.8181818,0.698684102,0
52.26520211,2698.5,150.1,1.7135,134.1,0.0178305,7219.9,16.31,1488.082,12.41,10.2233,499.7,82.89,4.05,332.5,0.698684102,0
51.8504667,2893.375,147,1.745,135.875,0.01888975,6893.625,16.625,1464.7425,13.2,7.816625,507.55,131.5,3.625,363.75,0.707139593,0
55.34503,2836.125,152.5,1.7375,138.125,0.00890225,7489.875,16.9375,1537.9525,12.65,9.45,454.425,103.0875,3.75,354.625,0.71566778,0
52.19353096,2800.888889,144,1.723333333,136.2222222,0.016913111,6957.666667,16.24444444,1440.437778,13.08888889,8.425888889,504.3777778,117.7444444,3.666666667,347.7777778,0.71546089,0
49.67233172,2772.7,137.2,1.712,134.7,0.0233218,6531.9,15.69,1362.426,13.44,7.6066,544.34,129.47,3.6,342.3,0.71546089,0
43.99963344,2709.275,121.9,1.6865,131.275,0.03774135,5573.925,14.4425,1186.8995,14.23,5.7632,634.255,155.8525,3.45,329.975,0.71546089,0
