AtomicWeight,BoilingPoint,BulkModulus,el_neg,CovalentRadius,CrustAbundance,Density,FusionHeat,MeltingPoint,MolarVolume,NeutronCrossSection,SpecificHeat,ThermalConductivity,Valence,VaporizationHeat,Phase
137.98,2926,48,1.58,167.5,3.70E-06,7605.5,8.5,772.465,30.05,24500.3,228.5,39,3.5,297.5,1
225.6,2489.5,50,1.805,166.5,5.00E-06,15578,3.805,483.73,25.4135,0.9355,128.5,20.5,5,251.5,1
46.3564,1543.5,23.65,1.37,144,0.0115095,3436,4.095,63.74,29.55,1.715,800.5,84.5,2,176.85,1
57.1024,2690.5,162.5,1.7925,130.25,0.016055,8288,15.1,1433.5,11.475,14.39,448.5,69.425,3.25,330,0
90.3845,847.75,42.75,1.595,143.25,0.00725011,6922,6.9,403.303,21.9995,1837.52,427.5,112,2,107,0
94.2165,2403,49.5,1.885,130.5,1.06E-05,6607,6.295,130.845,23.3,1.76,294,48,3.5,273,1
52.9708,1602,42.15,2.08,120.5,0.0405,3759.5,8.05,440.66,21.9,5.9665,612.6,117.76,4.5,159.5,1
57.2328,2795.3,157.1,1.828,131,0.0567019,7677,12.979,1387.18,12.58,2.594,441.2,74,3,337.9,0
126.078,2289.5,51.5,1.845,158,1.80E-05,7162.5,10.385,934.23,27.7,13.6855,347,25.5,3.5,248,1
154.389,4928.75,322.5,1.895,144.75,7.50E-06,17990,28.8,2763.25,13.775,76.8,208,61,6.25,622.5,0
112.39,2405.5,107.5,1.54,161,0.0315002,8597,15.3,1541.5,20.95,53.78,304.5,48,3,298.5,1
55.0845,3344.05,120.5,1.573,159.05,0.00627,5411.65,19.065,1707.9,17.43,27.045,500.55,28.4,4.1,431.75,0
134.996,2188.5,38.75,1.1825,196,1.18E-05,6632.75,9.225,1185.5,33.75,4425.32,221.5,14,3,226.25,0
67.7277,3080.6,220,1.96,129.2,2.40E-05,9610,17.3,1588.8,11.54,58.76,384.8,110,4.4,399,0
45.5097,2445.5,88.5,1.315,164.5,0.025095,3830,15.67,1376,28.4,2.745,560,115.5,3.5,304,1
57.0037,2613.6,154,1.77,133.2,0.0128796,8080.4,15.56,1446.12,11.76,5.448,441.08,134.34,3.4,316.8,1
71.6101,3540,125.55,1.495,157,0.000135,6850.5,20.75,1881,17.7,1.642,363,58.5,5,459.5,1
123.037,3936.5,316,2.015,138,0.0315,15237,22.4,2285.5,12.9,8.78,289.5,83,4.5,488.5,0
71.4179,2788.6,188,1.976,134,5.44E-05,9658,14.82,1260.5,12.18,32.024,355.52,350,2.8,339,0
107.522,2443,32.5,1.135,181.5,0.0250003,5695.5,15.27,1252.5,36.25,42.715,392.5,108,2.5,285,1
174.941,3704,122.5,1.375,180,1.08E-06,12985,26.4,2281,24.1,62.75,150,37,4,493,1
56.7033,2889.14,126.714,1.67429,141.714,0.0125653,6519.57,15.4,1399.42,16.1429,8.02757,488.629,137,3.42857,355.714,1
157.346,4487.25,391.5,2.1275,139,2.25E-05,19177,27.55,2638.5,13.225,12.375,208.75,88,5,567,0
23.0197,1050.5,7.05,0.9,165.5,0.0075085,695.5,2.665,121.96,48.7,36.55,2163.5,92.5,1,111.95,1
119.299,4205.6,240,2.2,145,8.80E-10,14416,25.76,2360.4,13.72,87.08,216.6,126,6,576,0
97.9228,2675.5,74.5,1.34,171,0.0005543,7055,10.05,1088.5,23.75,12.35,336,10.35,4,275,1
119.633,2574,39.5,1.195,194,1.75E-05,5912.5,9.95,1299,33.5,2950.64,247,15,3,277.5,0
145.854,3858.5,205,2.145,153.5,5.90E-07,14870,23.15,2191.89,16.5,41,183.5,300,3.5,527.5,1
141.42,3258.75,39.275,1.205,193,7.95E-06,7282.25,10.95,1398.5,32.325,17.57,211,12.5,3,316.25,0
49.3857,2198.5,98.5,1.455,150,0.025045,5229,12.87,1148.5,26.95,2.465,538,145.5,2,266.5,1
213.76,4422.5,50.175,1.275,203,4.73E-06,10847.8,14.7,1651.5,32.6497,11.3,134,43.25,3.75,471.25,0
39.4174,1872,88.15,1.38,149,0.043,4421,8.2,817.86,25.65,1.545,839.5,109.5,2,222.35,1
55.1004,2795.8,160,1.726,136.2,0.00031,7715.6,17.98,1602.6,12,12.632,456.4,64.74,4.2,353,1
125.311,2494.6,126,2,143.2,7.06E-08,12682,13.04,1123.08,16.76,52.88,214.6,358.2,2,302,0
51.9777,2844.83,142.667,1.77833,132.5,0.0251313,6974.83,14.95,1316.82,13.2833,9.06217,520.567,154.5,3,353,1
22.5686,1115.2,41.6,1.277,139.7,0.0261017,1617.7,8.13,603.054,23.0282,7.1567,1275,152.5,1.9,129.9,0
106.721,2987,100.5,1.425,172.5,9.81E-05,7330.5,16.95,1661,22.7,477.53,328,21,4,366.5,1
134.857,4506,100.55,1.315,175,6.67E-05,9910.5,23.25,2044,22.8,52.092,211,23,4,605,0
85.4408,2626.5,126,2.17,136.5,1.60E-06,8003.5,31.85,1720,18.6,3.4,289.5,94.5,5.5,316.2,1
73.9243,2316,20,1.055,165.5,1.28E-05,3587.5,4.95,555.77,28.4,41.2,1881.5,49,2.5,238.5,1
60.404,3004.55,179.5,1.8945,126,8.64E-05,8891.1,17.68,1506.1,11.255,4.3325,436,89.15,2.15,393.6,0
175.55,4211.5,177,1.8,175.5,2.05E-06,14158,27.45,2459.5,23.25,91.7,150,92.5,4.5,542.5,1
163.353,4581.8,403.6,2.126,141.6,0.0126,19654.8,27.56,2734,13.56,12.512,193.8,85.4,5.4,573.4,0
64.2855,3202.2,184,1.888,135,0.0126522,8630.4,20.74,1803.6,12.26,9.992,402.8,100.6,4.2,407.8,1
68.09,3619.5,74.05,1.345,172.5,7.80E-05,4748,18.5,1698,24.15,13.692,422.5,19.5,3.5,449,0
32.352,2312.25,70,1.583,123.3,0.0662549,2996.15,9.8625,602.356,17.6249,3.82555,982.95,209.6,2.85,268.6,1
56.7519,2928.46,169.286,1.81446,132.393,0.0118964,8045.98,17.3839,1601.12,11.9821,12.7714,443.054,86.5,3.67857,372.857,1
67.4973,1834,64.4,1.55,138.2,6.85E-06,6508,7.98,649.284,18.86,66.56,1569,292,1,211.8,0
159.312,3536.5,212.5,2.125,136.75,3.50E-05,17885,20.125,1802.97,14.575,8.275,211.75,76.75,6,452.25,0
57.3891,2894,175,1.855,129,0.031515,8387,15,1516.5,11.4,19.88,435,89.5,3.5,361,0
91.9235,2039,80.8,1.21,198.5,9.60E-05,3994.5,12.445,969.22,65.4,17.03,365.5,33.5,3,258.5,1
66.6674,1987.5,56.25,1.18,190,0.00333,3019.5,10.445,853.655,55.15,3.24,442,40,2.5,248,1
89.798,1829.5,112.5,1.88,138.5,7.00E-05,6715,19,1178.26,23.05,4.25,324.5,48.5,6,193.5,1
95.4075,3447,107.5,1.5,169,0.00495045,8142.75,17.525,1534.75,18.382,6.4675,419,23.25,4.5,423.75,0
188.029,4991.5,315,2.28,151.5,5.50E-07,20925,30.5,2944,15.05,221.7,131.5,160,6,680,0
100.822,3978.2,335,2.244,145.6,3.30E-07,11799,25.99,2161.7,14.24,102.28,243.3,146.7,6,526.5,0
54.6015,2825.85,158.033,1.79721,132.016,0.0170397,7680,16.3656,1468.16,12.1607,8.90041,474.23,147.557,3.52459,353.656,1
158.517,5195.75,172.775,1.4575,171.25,3.38E-05,14115.2,32.25,2726.5,19.4,15.421,174.5,48.5,4.75,697,0
95.7015,2862.75,170,2.125,137.25,1.70E-05,11257.2,15.8,1437.33,13.975,6.12,276.1,153.25,3.5,360,0
135.892,4803.5,142.775,1.4325,171,3.80E-05,11260.2,27.325,2395.5,20.425,31.4585,206.75,39.25,4.5,659,0
119.941,4192.5,190,1.69,148,1.59E-05,12775,26.1,2256,14.55,28.85,280.5,78.5,4.5,555.5,1
95.7636,4536.1,187.5,1.81,157.7,1.11E-05,9900,26.415,2426.95,16.46,1.6575,255.55,77.1,5.35,651.5,0
94.9235,3435.5,94,1.365,180,0.000112,6128,14.55,1414.5,25.65,7.02,342,22,4,426.5,1
93.9063,4639.1,191,1.668,161.8,1.53E-05,8958,26.29,2425.7,17.57,15.535,262.5,63.6,5.1,670.5,0
60.0122,2854.7,166.1,1.873,125.6,2.89E-05,8600.4,15.139,1348.48,11.86,33.77,416,92.9,3.9,363.1,0
99.59,2580.5,76,1.345,170,0.0005665,7240,10.15,1133.5,23.2,31.15,334.5,12.35,3.5,252.5,1
17.5132,2121,55.5,1.44,119.5,0.135009,1432.5,26.6,797.27,20.75,35.583,2140,117.5,2.5,253,1
57.8239,2900.33,176.667,1.87333,127.333,0.02104,8560.67,15.7333,1496,11.2333,14.7533,438.333,90,3,366.667,0
104.985,4734.7,244,2.134,153.7,9.90E-07,11354,35.7,2679.3,15.42,11.34,239.6,129.9,6.1,610.5,0
180.333,5244.25,177.5,1.45,171.25,2.10E-06,15815,33.375,2821,19.15,41.375,141,48.5,4.75,709.5,0
182.364,2911.1,214,2.449,137.7,1.90E-05,17981,13.53,1148.76,16.68,89.336,165.09,291.1,5,342.3,0
62.8747,2943.4,146.2,1.7,142.2,0.0126578,7468.8,15.82,1584.2,15.76,9.728,412.2,76.2,3.6,363.8,1
55.9745,2784.65,162.8,1.8215,130.05,0.0167122,8053.4,16.04,1474.71,11.76,10.0507,455.46,144.55,3.45,347.45,1
175.563,5414.5,301,2.344,160.4,9.90E-07,18562,34.07,3313.2,15.67,16.82,142.6,165,6,778,0
116.59,2328.3,113,1.965,144.1,7.48E-08,11586,12.17,1042.43,16.93,58.24,224.8,394.1,1.5,278.5,0
179.89,5529.01,360.2,1.9182,151.21,7.94E-08,20268.2,33.21,3146.59,14.756,83.882,144.98,54.37,6.93,697.65,0
63.784,2440.5,97.5,1.78,129.5,0.0005507,6396.5,22.5,1092.15,17.45,7.75,400.2,33.85,4,277,1
166.191,3530,37.5,1.18,202.25,2.63E-05,8188.5,9.325,1203.25,33.8582,38.6,172,26.25,3.25,346.25,0
51.9134,2826.41,152.182,1.76955,131.773,0.0231504,7161.91,16.0636,1453.71,12.7273,9.36905,508.564,118.409,3.59091,353.864,1
77.8427,1944,82.5,2,124.5,0.135,4285,33.85,931.755,27,2.783,455.5,76.5,5,203.5,1
27.404,2314.5,60.5,1.26,144,0.0033085,2521,10.85,924.27,19.55,38.55,2045,53.5,2.5,286,1
100.453,3980,210.5,2.09,144.5,3.50E-10,11975,22.35,2060.5,13.95,83.5,151.5,100.5,6,522.5,0
157.406,4490.75,391.5,2.12,139.5,7.50E-06,19175,27.3,2648.5,13.25,20.55,202.75,90.25,5.5,566.25,0
70.6251,2925.5,180,1.9825,127.75,6.75E-05,9686.75,17.075,1479.97,11.85,5.1,393.75,86,2.5,378.5,0
116.472,4064.5,180,1.58,154.5,7.09E-05,11920,28.25,2462,15.1,11.8,294,75.5,5.5,537.5,1
145.834,4274,110,1.36,171.25,0.00165248,11109.2,23.8,2091.75,21.125,79.525,238,22.75,4,578.75,0
57.7548,2784,166,1.842,130.2,0.0126776,8368,16.36,1487.92,11.5,3.688,434.28,151,3,348.4,1
63.3383,3156.2,156.22,1.722,139.2,0.012678,7876.6,17.74,1650,13.82,9.5088,408.2,77.4,3.8,403.8,1
51.1454,3124.55,99.65,1.5805,154.3,0.00561285,4716.55,16.7335,1422.26,17.9,5.62,497.65,23.05,3.85,399.65,0
54.8643,2970.2,168,1.79,136.2,0.050438,7521.2,15.6,1612.4,12.2,3.06,457,69.4,3.4,368.2,0
117.678,4722.95,215.14,1.87258,160.034,4.41E-05,11938.4,31.1218,2673.25,16.148,8.9441,261.439,92.559,5.428,651.086,0
98.3763,3075.5,99.5,1.48,167.5,0.0315043,7257,10.35,1234.5,23.55,6.98,321,46,3.5,338.5,1
174.692,2682.5,190,2.3875,138.25,2.21E-08,17097.5,12.2,1038.58,17.025,89.925,155.575,347.5,4,311.25,0
144.089,4533.5,275,2.18,147.5,5.50E-07,16440,31,2544.5,14.85,213.8,191,144.5,6,580,0
82.8798,2739.5,100.5,1.705,147.5,9.51E-05,6710,13.03,1033.3,19.95,99.53,361,56.5,4,341.5,1
82.5567,2938,180,2.055,131.5,4.50E-05,10465.5,16.95,1504.95,12.8,5.7,342.5,81,3,379,0
58.802,3568.27,117.291,1.54818,151.545,0.0233522,5408.73,19.1545,1618.27,17.7455,2.33518,528.727,87.7273,4.09091,470.455,1
167.94,4796.5,401.5,2.2,144.5,1.60E-09,20042.5,29.675,2858.25,13.9,11.9,157,95.25,6,617.5,0
183.052,5513.2,268,1.66,162.4,1.02E-06,18398,34.8,3084.6,16.74,48.3,138.8,53.4,5.8,723.6,0
53.9437,3266.09,137.455,1.61273,146.636,0.0160031,5940.36,19.9545,1741.06,15.3,3.126,518.182,87.8182,4.72727,430.818,1
71.1765,2512,58,1.91,121,1.02E-05,5613.5,18.695,484.03,21.15,2.55,346.2,44.5,3.5,295,1
63.849,1433,29,0.975,185.5,0.02518,2090,8.27,809.5,49.15,0.815,465.5,117.5,2,146,0
164.923,5234.5,332.5,1.975,149.75,2.20E-09,18857.5,31.175,2973,14.425,68.15,162.25,66,6.75,673.75,0
46.3315,1009.25,44.25,1.405,141.75,0.02175,3466,8.1,567.768,22.7985,612.547,822.5,144,2,121,0
101.988,3922.5,300,2.24,144,8.50E-10,12410,23.7,2149,13.65,73.8,239,135,6,537.5,0
97.3752,3162.5,99,1.465,169.5,0.031517,7010,10.05,1228.5,24.65,5.77,322,46,3,373.5,1
64.8603,2870,56.7,1.352,171.7,2.34E-05,4668.1,14.684,1450.9,24.5427,24.65,523.3,15,3.3,318.7,0
46.2448,2686.38,132.25,1.75125,127,0.038291,6241.5,14.1125,1182.57,13.425,6.47988,607.425,183.625,3.25,327.25,1
81.3147,3474,105.5,1.705,143,1.80E-05,7237,16.195,1253.38,18.8,2.025,318,41.5,4,473,1
53.1873,3373.3,121,1.606,158.6,0.00594,5293.3,19.4,1734.6,17.2,5.75,491.8,31.8,4.2,440.5,0
157.471,4978.2,280,2.22,157.4,2.89E-05,16838,32.1,3119,15.14,15.34,195.2,154.8,6,707.8,0
186.473,4055,41.5,1.215,204.5,7.30E-06,9182,11.45,1340.5,34.0665,9.4,155.5,33.5,4,430,0
72.3754,3103,105.5,1.525,161,0.0315145,6173,12.6,1532,22.4,1.92,373.5,48,3,363.5,1
55.0194,2884.09,164.947,1.80123,131.614,0.0145298,7819.21,16.8228,1550.19,12.0825,12.5099,462.596,90.7895,3.61404,366.07,1
115.945,4432.5,180,1.565,161.5,9.59E-05,11380,29.4,2463.5,15.95,12.78,314.5,44,5,594.5,0
55.2375,2830.32,158,1.79591,132.773,0.0157929,7731,16.2818,1492.28,12.2909,9.6915,461.327,133.409,3.5,354.5,1
172.918,3609.5,217.5,2.26,136.75,2.93E-08,19093.2,19.175,1714.95,15.225,9.225,159.75,71,5.5,462.5,0
136.086,4933.5,145.55,1.415,172.5,6.59E-05,11580.5,28.5,2436,20.7,10.342,209,40,4.5,658,0
93.1657,4224,160,1.5675,161.75,0.00170217,8959.25,26.075,2268,16.875,8.2025,353.5,41,4.75,576,0
99.4327,4167,305,2.22,148,5.50E-07,11365,28.85,2293.5,14.6,73.8,245.5,144.5,6,547.5,0
69.7464,3108.5,230,2.0025,128.5,6.75E-05,9793.5,18.325,1582.25,11.6,39.625,393.75,105.75,3,407.25,0
64.3505,1464.5,26.5,1.515,133.5,8.60E-06,3616,11.35,405.585,25.85,38.2,1888.5,54.5,3,107,1
96.586,2365.5,89.8,1.36,173.5,0.03167,5692,10.9,1132.5,38.4,1.93,327,48.5,2.5,243.5,1
131.979,2645.5,56.25,1.06,197.5,3.17E-05,7421,13.845,1136.15,57.5,52.19,254,40.5,2.5,350.5,1
142.455,4852.5,265,2.28,154,5.51E-07,15810,30.35,2878,14.75,10.5,185,145,6,690,1
52.1935,2800.89,144,1.72333,136.222,0.0169131,6957.67,16.2444,1440.44,13.0889,8.42589,504.378,117.744,3.66667,347.778,1
85.7071,2362,120,1.915,138.5,3.40E-05,9725,12.2,1023.2,14.45,33.69,309.7,415,1.5,277.5,1
51.9406,3070.5,150,1.61,149.5,0.0004175,6450,20.4,1744,13.4,7.12,486.5,25.175,4.75,394.75,0
114.398,4192.5,183.5,1.86,166,1.36E-05,11117.5,25.5,2481.5,20.45,22.8,349.5,93,4.5,559,1
62.6235,3362.92,164.8,1.7028,151.64,0.0001748,7165.2,21.976,1842.33,14.056,12.5512,460.208,54.12,5,443.16,0
56.4323,2855.79,158.276,1.79517,134.655,0.011829,7834.07,16.5103,1519.66,12.3586,9.65862,441.966,134.759,3.48276,358.448,1
115.853,4421,210,1.95,161,0.00330055,11878.5,26.85,2545,16.75,12.25,326,96,5,612.5,0
56.5571,2874,172.5,1.85,130,0.0472725,8132.5,14.65,1517.25,11.575,3.045,448,82,2.75,354.75,0
54.5277,2954.14,159.412,1.81137,130.627,0.0233452,7365.18,17.8196,1519.93,12.8294,9.38608,512.333,124.882,3.88235,371.216,1
84.8737,4078.16,131.22,1.5142,161.22,0.0101173,7546.7,22.912,1991.95,18.648,5.6025,396.96,55.86,4.3,546.68,1
177.076,4802.1,433.8,2.171,142,9.00E-06,21230.8,29.62,2875.2,13.69,13.95,161.5,87.4,5.6,604.8,0
137.225,4621,170,1.73,164.5,2.20E-06,11795,30.75,2428,18.9,53.3,197.5,81,5,615,1
186.561,3044.8,215,2.446,138.8,1.70E-06,18227,13.93,1205.46,17.1,88.945,142.69,293.4,5,366,0
56.4894,3362.6,162,1.687,151.6,0.000171001,6701.3,22.19,1874.49,13.89,5.244,464.1,35,4.9,445.7,0
152.417,2509,160,2.235,140.5,4.11E-08,14895,11.9,1012.98,17.05,81.15,182.05,375,3,292.5,0
155.672,4426.75,386.5,2.065,142.75,3.50E-05,18747.5,28.375,2751.5,13.525,12.025,209.5,88.75,6,557.25,0
61.9841,3673.2,121.42,1.542,154.6,0.0175874,5679.6,20,1714.06,17.86,2.5454,491.2,73,4.2,488.2,1
54.4853,2844.3,158.095,1.7919,132.683,0.0165048,7630.16,16.5698,1482.19,12.2127,8.77849,474.698,143.857,3.57143,356.81,1
101.914,3400.5,165,2.045,149.5,5.90E-07,10385,23.65,1792.39,16.3,33.1,243,284.5,3.5,427.5,1
161.631,4614.5,72.55,1.315,190.5,6.80E-05,9117.5,18.5,1802.5,28.0665,3.792,198,38.5,4,555,0
191.083,2575.5,47,1.8,166.5,5.29E-06,10590.5,13.385,995.23,29.95,42.5855,140.5,25.5,3.5,296.5,1
60.3675,2989.9,175,1.867,133.4,0.0567,8323.6,14.99,1617.6,11.98,2.564,427.9,83.1,3.3,370.3,0
146.259,1701.5,14.95,0.9425,208,0.0002557,4275,7.925,750,59.7,9.725,192.25,23.25,2.25,145,0
67.7435,2334.5,75.5,1.245,177.5,0.00348,3568.5,13.35,1222.5,36.45,3.65,410,28.5,3,281,1
80.9193,3311,280,2.08,134,1.50E-05,10675,18.95,1729.5,12.35,91.1,330.5,125,5,435,0
154.619,3015.79,202.6,2.2761,140.93,5.51E-05,15474.9,15.487,1309.47,16.072,71.5444,233.471,236.19,5,365.67,0
105.387,2928.5,240,2.105,143.5,3.99E-08,11470,16.5,1462.89,15.4,104.3,237.5,290,3.5,375,1
172.966,4470.2,302,2.192,143.6,2.20E-07,20136,28,2497.4,14.46,340.52,155,147.8,6,568,0
158.124,4036.25,282.5,2.1075,138.75,0.01575,18918.5,22.95,2234,13.6,319.39,210.5,132.25,5.25,506.75,0
53.9183,2934.33,158.4,1.766,135.933,0.0138944,7386.93,17.5667,1550.64,12.4667,8.18353,476.987,125.8,3.8,372.2,1
52.1179,2726.64,148.364,1.78818,129.455,0.0262333,7286.91,15.0727,1347.72,12.5,8.93145,514.345,173.364,3.45455,335.091,1
76.7309,3005.6,179,1.8975,132.6,0.05355,9910.4,14.73,1572.55,12.34,3.676,401.6,77.8,3.45,368.45,0
66.7761,3850.8,138.22,1.546,161,0.0014254,6361.6,22.42,1964,17.3,3.5108,408.2,32.2,4.6,520.2,1
57.4184,2569,150,1.76625,133.625,0.0160708,8088.25,14.7375,1387.4,11.825,5.86,439.725,144.8,3.25,306.375,1
